Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1999,1,30,Patrick Kerney,DE,2009,1,2,9,66,159,,,,,,,,,,,,3,82.5,Virginia
1999,2,42,Reggie Kelly,TE,2011,0,0,10,28,184,,,,,,,,,195,1767,5,,,Mississippi St.
1999,3,92,Jeff Paulk,FB,2000,0,0,0,0,2,,,,,,,,,,,,,,Arizona St.
1999,4,126,Johndale Carty,DB,2002,0,0,0,5,61,,,,,,,,,,,,2,1.0,Utah St.
1999,5,164,Eugene Baker,WR,2004,0,0,0,1,8,,,,,,,,,7,118,0,,,Kent St.
1999,6,198,Jeff Kelly,LB,2002,0,0,0,4,29,,,,,,,,,,,,,,Kansas St.
1999,6,200,Eric Thigpen,DB,,0,0,0,,,,,,,,,,,,,,,,Iowa
1999,7,237,Todd McClure,C,2012,0,0,13,58,197,,,,,,,,,,,,,,LSU
1999,7,247,Rondel Menendez,WR,,0,0,0,,,,,,,,,,,,,,,,East. Kentucky
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1998,1,12,Keith Brooking,LB,2012,0,5,12,80,225,,,,,,,,,,,,13,22.0,Georgia Tech
1998,2,53,Bob Hallen,G,2005,0,0,3,19,86,,,,,,,,,,,,,,Kent St.
1998,3,74,Jammi German,WR,2001,0,0,0,3,35,,,,,,,,,20,294,3,,,Miami (FL)
1998,4,103,Omar Brown,DB,1999,0,0,0,1,15,,,,,,,,,,,,,,North Carolina
1998,4,114,Tim Dwight,WR,2007,0,0,2,28,116,1,2,22,0,0,53,380,3,194,2964,19,,,Iowa
1998,6,166,Elijah Williams,DB,2001,0,0,0,0,50,,,,,,2,-2,0,,,,1,,Florida
1998,7,199,Ephraim Salaam,T,2010,0,0,9,55,163,,,,,,,,,,,,,,San Diego St.
1998,7,201,Ken Oxendine,RB,1999,0,0,1,6,21,,,,,,159,502,1,18,183,1,,,Virginia Tech
1998,7,203,Henry Slay,DT,1998,0,0,0,0,3,,,,,,,,,,,,,,West Virginia
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1997,1,11,Michael Booker,DB,2001,0,0,0,8,73,,,,,,,,,,,,8,,Nebraska
1997,2,32,Nathan Davis,DE,1999,0,0,0,0,6,,,,,,,,,,,,,,Indiana
1997,2,41,Byron Hanspard,RB,1999,0,0,0,8,28,,,,,,189,718,1,16,146,1,,,Texas Tech
1997,3,70,O.J. Santiago,TE,2003,0,0,4,18,78,,,,,,,,,81,1041,9,,,Kent St.
