Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1943,26,244,Eddie McGovern,B,,0,0,0,,,,,,,,,,,,,,,,Illinois
1943,27,253,Al Drulis,B,1947,0,0,1,0,24,,,,,,13,49,0,6,49,0,,,Temple
1943,28,264,Ken MacDonald,C,,0,0,0,,,,,,,,,,,,,,,,Rutgers
1943,29,273,Bill Edwards,G,,0,0,0,,,,,,,,,,,,,,,,LSU
1943,30,284,Pete Hecomovich,B,,0,0,0,,,,,,,,,,,,,,,,Idaho
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1942,1,4,Steve Lach,WB,1947,0,0,2,0,32,2,6,12,1,0,192,580,13,32,360,5,5,,Duke
1942,2,14,Lloyd Cheatham,B,1948,0,0,3,0,50,,,,,,7,2,0,21,283,4,2,,Auburn
1942,3,19,Bud Schwenk,QB,1948,0,0,2,0,37,315,662,3924,23,50,145,376,4,,,,1,,
1942,4,29,Vince Banonis,C,1953,0,0,6,19,108,,,,,,,,,,,,14,,Detroit Mercy
1942,5,34,Bob Reinhard,T,1950,1,0,7,18,66,3,5,28,0,0,43,141,0,9,101,2,1,,California
1942,6,44,Chal Daniel,G,,0,0,0,,,,,,,,,,,,,,,,Texas
1942,7,54,Rupe Thornton,G,1947,0,0,0,0,25,,,,,,,,,,,,,,Santa Clara
1942,8,64,Doug Renzel,B,,0,0,0,,,,,,,,,,,,,,,,Marquette
1942,9,74,Chet Wetterlund,TB,1942,0,0,0,0,6,13,44,230,0,10,23,6,0,,,,1,,Illinois Wesleyan
1942,10,84,Jud Ringer,E,,0,0,0,,,,,,,,,,,,,,,,Minnesota
1942,11,94,Jim Fitzharris,E,,0,0,0,,,,,,,,,,,,,,,,St. Thomas
1942,12,104,Dick Brye,T,,0,0,0,,,,,,,,,,,,,,,,Marquette
1942,13,114,Charley Givler,G,,0,0,0,,,,,,,,,,,,,,,,Wake Forest
1942,14,124,Hugh Swink,T,,0,0,0,,,,,,,,,,,,,,,,Oklahoma St.
1942,15,134,Marv Harshman,B,,0,0,0,,,,,,,,,,,,,,,,Pacific Lutheran
1942,16,144,George Arabian,B,,0,0,0,,,,,,,,,,,,,,,,
1942,17,154,Jackie Crain,B,,0,0,0,,,,,,,,,,,,,,,,Texas
1942,18,164,Carl Suntheimer,C,,0,0,0,,,,,,,,,,,,,,,,North Carolina
1942,19,174,Jimmy Nelson,B,1946,0,0,0,0,14,8,24,135,0,4,39,163,2,4,20,0,2,,Alabama
1942,20,184,Norvell Wallach,T,,0,0,0,,,,,,,,,,,,,,,,Missouri
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1941,1,2,John Kimbrough,FB,1948,0,0,2,0,38,,,,,,329,1224,17,35,574,6,,,Texas A&M
1941,2,13,Paul Christman,QB,1950,0,0,4,3,61,504,1140,7294,58,76,85,-26,8,,,,,,Missouri
1941,3,17,Bob Foxx,B,,0,0,0,,,,,,,,,,,,,,,,Tennessee
1941,4,28,Johnny Clement,TB,1949,0,0,1,0,47,192,442,3226,20,39,406,1473,13,2,28,0,,,SMU
1941,5,32,Ray Apolskis,C,1950,0,1,3,7,74,,,,,,,,,,,,6,,Marquette
1941,6,43,Marshall Robnett,C,1945,0,0,1,0,22,,,,,,,,,,,,1,,Texas A&M
1941,7,52,John Kuzman,T,1947,0,0,1,0,29,,,,,,,,,,,,,,Fordham
1941,8,63,George Kracum,FB,1941,0,0,0,0,11,,,,,,52,169,3,2,17,0,1,,Pittsburgh
1941,9,72,Tom Vargo,E,,0,0,0,,,,,,,,,,,,,,,,Penn St.
1941,10,83,Ray Mallouf,QB,1949,0,0,6,0,48,159,325,2504,20,16,66,139,1,,,,2,,SMU
1941,11,92,Jack Sommers,C,1947,0,0,0,0,8,,,,,,,,,,,,,,UCLA
1941,12,103,Charlie Armstrong,DB,1946,0,0,0,0,10,9,21,126,1,2,22,78,0,,,,2,,Mississippi Col.
1941,13,112,Wayne Pitts,B,,0,0,0,,,,,,,,,,,,,,,,Arizona St.
1941,14,123,Joe Lokanc,G,1941,0,0,0,0,9,,,,,,,,,1,2,0,,,Northwestern
1941,15,132,Claude White,C,,0,0,0,,,,,,,,,,,,,,,,Ohio St.
1941,16,143,Gates Kimball,T,,0,0,0,,,,,,,,,,,,,,,,North Carolina
1941,17,152,Ray Schultz,G,,0,0,0,,,,,,,,,,,,,,,,Missouri
1941,18,163,Fred Harris,T,,0,0,0,,,,,,,,,,,,,,,,SMU
1941,19,172,Mel Aussieker,B,,0,0,0,,,,,,,,,,,,,,,,St. Louis
1941,20,183,Frank Platt,T,,0,0,0,,,,,,,,,,,,,,,,Penn St.
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1940,1,1,George Cafego,FB,1945,0,0,2,0,35,77,161,966,5,16,155,77,1,13,133,0,2,,Tennessee
1940,2,11,George (Snuffy) Stirnweiss,B,,0,0,0,,,,,,,,,,,,,,,,North Carolina
1940,3,16,Lloyd Madden,WB,1940,0,0,0,0,9,,,,,,29,186,2,4,90,1,,,Colorado Mines
1940,4,26,John Shirk,E,1940,0,1,1,0,11,,,,,,,,,11,91,0,1,,Oklahoma
1940,5,31,Marty Christiansen,FB,1940,0,0,0,0,6,,,,,,32,71,1,,,,,,Minnesota
1940,6,41,Vic Reginato,E,,0,0,0,,,,,,,,,,,,,,,,Oregon
1940,7,51,Andy Chisick,C,1941,0,0,0,0,22,,,,,,,,,,,,1,,Villanova
1940,8,61,Ben Kish,B,1949,0,0,3,0,83,,,,,,74,344,1,38,420,2,18,,Pittsburgh
1940,9,71,Luke Pappas,T,,0,0,0,,,,,,,,,,,,,,,,Utah
1940,10,81,Jack Roche,B,,0,0,0,,,,,,,,,,,,,,,,Santa Clara
1940,11,91,Bill Davis,T,1946,0,0,1,0,40,,,,,,,,,,,,4,,Texas Tech
1940,12,101,Stan Andersen,T,1941,0,0,0,0,22,,,,,,,,,7,79,0,,,Stanford
1940,13,111,Al Coppage,E,1947,0,0,2,0,58,,,,,,,,,65,736,3,,,Oklahoma
1940,14,121,Judson Hudson,B,,0,0,0,,,,,,,,,,,,,,,,Davis & Elkins
1940,15,131,Joe Ziemba,E,,0,0,0,,,,,,,,,,,,,,,,Benedictine
1940,16,141,Beryl Clark,B,1940,0,0,0,0,9,25,58,316,2,6,39,9,0,1,20,0,2,,Oklahoma
1940,17,151,Ralph Foster,T,1946,0,0,2,0,19,,,,,,,,,,,,,,Oklahoma St.
1940,18,161,Lowell Bryant,B,,0,0,0,,,,,,,,,,,,,,,,Clemson
1940,19,171,Russ Buckley,B,,0,0,0,,,,,,,,,,,,,,,,Gustavus Adolphus
1940,20,181,Rupert Pate,G,1942,0,0,0,0,9,,,,,,,,,,,,,,Wake Forest
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1939,1,1,Ki Aldrich,C,1947,0,2,6,0,73,,,,,,,,,,,,8,,TCU
1939,2,12,Marshall Goldberg,B,1948,0,1,6,0,77,8,28,114,1,3,476,1644,11,60,775,5,19,,Pittsburgh
1939,3,16,Alvord Wolff,T,,0,0,0,,,,,,,,,,,,,,,,Santa Clara
1939,4,27,Hal (Curly) Stebbins,B,,0,0,0,,,,,,,,,,,,,,,,Pittsburgh
1939,5,31,Bill Daddio,E,1946,0,0,3,0,25,,,,,,,,,16,147,1,1,,Pittsburgh
1939,6,42,George Faust,BB,1939,0,0,0,0,9,0,5,0,0,1,22,71,0,4,85,0,,,Minnesota
1939,7,51,Bill Dwyer,B,,0,0,0,,,,,,,,,,,,,,,,New Mexico
1939,8,62,Sherm Hinkebein,C,,0,0,0,,,,,,,,,,,,,,,,Kentucky
1939,9,71,Earl Brown,E,,0,0,0,,,,,,,,,,,,,,,,Notre Dame
1939,10,82,Earl Crowder,BB,1940,0,0,0,0,9,2,7,6,0,0,6,-5,0,4,92,0,,,Oklahoma
1939,11,91,Bowden Wyatt,E,,0,0,0,,,,,,,,,,,,,,,,Tennessee
1939,12,102,Jim Thomas,G,1940,0,0,0,0,13,,,,,,,,,,,,1,,Oklahoma
1939,13,111,Andy Sabados,G,1940,0,0,2,0,18,,,,,,,,,,,,,,The Citadel
1939,14,122,Blase Miatovich,T,,0,0,0,,,,,,,,,,,,,,,,San Francisco
1939,15,131,Russ Clarke,G,,0,0,0,,,,,,,,,,,,,,,,Santa Clara
1939,16,142,Gus Goins,E,,0,0,0,,,,,,,,,,,,,,,,Clemson
1939,17,151,Ev Elkins,B,1940,0,0,0,0,1,,,,,,,,,,,,,,Marshall
1939,18,162,Frank Huffman,T,1941,0,0,0,0,28,,,,,,,,,,,,,,Marshall
1939,19,171,Mike Kochel,G,1939,0,0,0,0,8,,,,,,,,,,,,,,Fordham
1939,20,182,Tom Rice,T,,0,0,0,,,,,,,,,,,,,,,,San Francisco
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1938,1,5,Jack Robbins,TB,1939,0,0,0,0,17,88,182,1076,6,19,101,310,0,2,12,0,,,Arkansas
1938,2,15,Milt Popovich,B,1942,0,0,2,0,43,5,6,52,0,0,78,233,0,10,71,0,1,,Montana
1938,3,20,Frank Patrick,B,1939,0,0,3,0,15,22,80,291,1,13,31,85,1,1,21,1,,,Pittsburgh
1938,4,30,Bob Herwig,C,,0,0,0,,,,,,,,,,,,,,,,California
1938,5,35,Al Babartsky,T,1945,0,0,5,0,54,,,,,,,,,,,,,,Fordham
1938,6,45,Joe Brunansky,T,,0,0,0,,,,,,,,,,,,,,,,Duke
1938,7,55,Ed Cherry,FB,1939,0,0,0,0,8,,,,,,16,48,0,,,,,,Hardin-Simmons
1938,8,65,Leon Lavington,E,,0,0,0,,,,,,,,,,,,,,,,Colorado
1938,9,75,Phil Dougherty,C,1938,0,1,1,0,8,,,,,,,,,,,,,,Santa Clara
1938,10,85,Dwight Sloan,B,1940,0,0,2,0,31,100,227,1251,3,18,193,576,4,1,10,0,1,,Arkansas
1938,11,95,Bob Kenderdine,E,,0,0,0,,,,,,,,,,,,,,,,Indiana
1938,12,105,Bob Mautner,C,,0,0,0,,,,,,,,,,,,,,,,Holy Cross
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1937,1,3,Ray Buivid,B,1938,0,0,0,0,17,34,83,500,11,4,51,89,0,2,12,1,,,Marquette
1937,2,12,Gaynell Tinsley,E,1940,1,1,2,0,29,,,,,,6,45,0,93,1356,7,2,,LSU
1937,3,23,Art Guepe,B,,0,0,0,,,,,,,,,,,,,,,,Marquette
1937,4,32,H.K. (Bucky) Bryan,B,,0,0,0,,,,,,,,,,,,,,,,Tulane
1937,5,43,Ham Harmon,C,1937,0,0,1,0,6,,,,,,,,,,,,,,Tulsa
1937,6,52,Phil Dickens,B,,0,0,0,,,,,,,,,,,,,,,,Tennessee
1937,7,63,Herm Dickerson,B,,0,0,0,,,,,,,,,,,,,,,,Virginia Tech
1937,8,72,John Reynolds,C,1937,0,0,0,0,5,,,,,,,,,,,,,,Baylor
1937,9,83,Dwight Hafeli,E,,0,0,0,,,,,,,,,,,,,,,,
1937,10,92,Middleton Fitzsimons,G,,0,0,0,,,,,,,,,,,,,,,,Georgia Tech
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1936,1,5,Jimmy Lawrence,WB,1939,0,1,1,0,33,4,20,80,0,6,130,357,4,28,274,0,,,TCU
1936,2,15,Gomer Jones,C,,0,0,0,,,,,,,,,,,,,,,,Ohio St.
1936,3,23,Eddie Erdelatz,E,,0,0,0,,,,,,,,,,,,,,,,
1936,4,33,Jeep Brett,E,1937,0,0,1,0,19,,,,,,,,,15,274,1,,,Washington St.
1936,5,41,Stan Riordan,E,,0,0,0,,,,,,,,,,,,,,,,Oregon
1936,6,51,Ettore Antonini,E,,0,0,0,,,,,,,,,,,,,,,,Indiana
1936,7,59,Tack Dennis,B,,0,0,0,,,,,,,,,,,,,,,,Tulsa
1936,8,69,Ross Carter,G,1939,0,0,3,0,42,,,,,,,,,,,,,,Oregon
1936,9,77,Niels Larsen,T,,0,0,0,,,,,,,,,,,,,,,,Stanford
