Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1955,11,123,Emil Radik,B,,0,0,0,,,,,,,,,,,,,,,,Nebraska-Omaha
1955,12,136,Dick Chorovich,DT,1960,0,0,2,15,28,,,,,,,,,,,,,,
1955,13,147,Pat Abbruzzi,B,,0,0,0,,,,,,,,,,,,,,,,Rhode Island
1955,14,160,John Lee,B,,0,0,0,,,,,,,,,,,,,,,,Georgia Tech
1955,15,171,Jerry Peterson,DT,1956,0,0,0,1,1,,,,,,,,,,,,,,Texas
1955,16,184,Dick Laswell,T,,0,0,0,,,,,,,,,,,,,,,,TCU
1955,17,195,Wes Clark,T,,0,0,0,,,,,,,,,,,,,,,,Southern Miss
1955,18,208,Charlie Shepard,HB,1956,0,0,0,1,12,,,,,,30,91,0,1,31,0,,,North Texas
1955,19,219,Jim Cobb,T,,0,0,0,,,,,,,,,,,,,,,,Abilene Christian
1955,20,232,Charley Cianciola,E,,0,0,0,,,,,,,,,,,,,,,,Lawrence
1955,21,243,Nick Manych,E,,0,0,0,,,,,,,,,,,,,,,,East. Michigan
1955,22,256,Jerry Welch,B,,0,0,0,,,,,,,,,,,,,,,,South Dakota St.
1955,23,267,Dick McNamara,B,,0,0,0,,,,,,,,,,,,,,,,Minnesota
1955,24,280,Alex Esquivel,B,,0,0,0,,,,,,,,,,,,,,,,Mexico City Col.
1955,25,291,Dick Grann,T,,0,0,0,,,,,,,,,,,,,,,,Rhode Island
1955,26,304,Marion Minker,T,,0,0,0,,,,,,,,,,,,,,,,Bucknell
1955,27,315,Jim Locke,T,,0,0,0,,,,,,,,,,,,,,,,Virginia Tech
1955,28,328,Bob Myers,DT,1955,0,0,0,1,1,,,,,,,,,,,,,,Ohio St.
1955,29,339,Bill Waters,T,,0,0,0,,,,,,,,,,,,,,,,Austin
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1954,1,5,Cotton Davidson,QB,1968,0,2,7,42,111,770,1752,11760,73,108,129,533,11,1,-1,0,,,Baylor
1954,2,16,Larry Grigg,B,,0,0,0,,,,,,,,,,,,,,,,Oklahoma
1954,5,53,Don Ellis,B,,0,0,0,,,,,,,,,,,,,,,,Texas A&M
1954,7,77,Glenn Turner,B,,0,0,0,,,,,,,,,,,,,,,,Georgia Tech
1954,8,88,Dennis McCotter,G,,0,0,0,,,,,,,,,,,,,,,,Detroit Mercy
1954,9,101,Bob Adams,G,,0,0,0,,,,,,,,,,,,,,,,Shippensburg
1954,10,112,Bob Schoonmaker,B,,0,0,0,,,,,,,,,,,,,,,,Missouri
1954,11,125,Bob Leberman,DB,1954,0,0,0,1,12,,,,,,,,,,,,2,,Syracuse
1954,12,136,Donald Chelf,T,1961,0,0,1,7,28,,,,,,,,,,,,,,Iowa
1954,13,149,Chuck McMillan,DB,1954,0,0,0,1,6,,,,,,,,,,,,,,John Carroll
1954,14,160,Ordell Braase,DE,1968,0,2,9,75,157,,,,,,,,,,,,,,South Dakota
1954,15,173,Joe D'Agostino,G,,0,0,0,,,,,,,,,,,,,,,,Florida
1954,16,184,Alex Sandusky,G,1966,0,0,13,67,166,,,,,,,,,,,,,,Clarion
1954,17,197,Tommy Adkins,C,,0,0,0,,,,,,,,,,,,,,,,Kentucky
1954,18,208,Dick Shinaut,B,,0,0,0,,,,,,,,,,,,,,,,Texas-El Paso
1954,19,221,Charley Wenzlau,E,,0,0,0,,,,,,,,,,,,,,,,
1954,20,232,Raymond Berry HOF,E,1967,3,6,13,102,154,,,,,,,,,631,9275,68,,,SMU
1954,21,245,Bob Lade,G,,0,0,0,,,,,,,,,,,,,,,,
1954,22,256,Bob Myers,T,,0,0,0,,,,,,,,,,,,,,,,Ohio St.
1954,23,269,Leon Hardeman,B,,0,0,0,,,,,,,,,,,,,,,,Georgia Tech
1954,24,280,Don Kerlin,B,,0,0,0,,,,,,,,,,,,,,,,
1954,25,293,Pepper Rodgers,B,,0,0,0,,,,,,,,,,,,,,,,Georgia Tech
1954,26,304,Jesus Esparza,T,,0,0,0,,,,,,,,,,,,,,,,New Mexico St.
1954,27,317,Bill Sennett,E,,0,0,0,,,,,,,,,,,,,,,,Georgia Tech
1954,28,328,Ray Ecstrom,C,,0,0,0,,,,,,,,,,,,,,,,
1954,29,341,Claude Taliaferro,B,,0,0,0,,,,,,,,,,,,,,,,Illinois
1954,30,352,Pat Abbruzzi,B,,0,0,0,,,,,,,,,,,,,,,,Rhode Island
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1953,1,2,Billy Vessels,HB,1956,0,0,1,8,12,,,,,,44,215,2,11,177,1,,,Oklahoma
1953,2,14,Bernie Flowers,E,1956,0,0,0,2,1,,,,,,,,,,,,,,Purdue
1953,3,26,Buck McPhail,FB,1953,0,0,0,1,12,,,,,,53,138,0,10,38,0,,,Oklahoma
1953,4,38,Tom Catlin,LB,1959,0,0,2,23,51,,,,,,,,,,,,2,,Oklahoma
1953,5,50,Jack Little,T,1954,0,0,1,5,20,,,,,,,,,,,,,,Texas A&M
1953,6,62,Jimmy Sears,DB,1961,0,0,0,6,37,0,4,0,0,0,34,119,1,18,253,2,2,,USC
1953,7,74,Bill Athey,G,,0,0,0,,,,,,,,,,,,,,,,Baylor
1953,8,86,Jim Prewett,T,,0,0,0,,,,,,,,,,,,,,,,Tulsa
1953,9,98,Bob Blair,E,,0,0,0,,,,,,,,,,,,,,,,TCU
1953,10,110,John Cole,B,,0,0,0,,,,,,,,,,,,,,,,Arkansas
1953,11,122,Gene Rossi,B,,0,0,0,,,,,,,,,,,,,,,,Cincinnati
1953,12,134,Kaye Vaughan,G,,0,0,0,,,,,,,,,,,,,,,,Tulsa
1953,13,146,Bobby Moorhead,B,,0,0,0,,,,,,,,,,,,,,,,Georgia Tech
1953,14,158,Frank Continetti,G,,0,0,0,,,,,,,,,,,,,,,,George Washington
1953,15,170,Buddy Sutton,B,,0,0,0,,,,,,,,,,,,,,,,Arkansas
1953,16,182,Jim Currin,E,,0,0,0,,,,,,,,,,,,,,,,Dayton
1953,17,194,George Rambour,T,,0,0,0,,,,,,,,,,,,,,,,Dartmouth
1953,18,206,LeRoy Labat,B,,0,0,0,,,,,,,,,,,,,,,,LSU
1953,19,218,Bill Powell,B,,0,0,0,,,,,,,,,,,,,,,,California
1953,20,230,Pete Russo,T,,0,0,0,,,,,,,,,,,,,,,,Indiana
1953,21,242,Frank Kirby,T,,0,0,0,,,,,,,,,,,,,,,,Bucknell
1953,22,254,Merlin Gish,C,,0,0,0,,,,,,,,,,,,,,,,Kansas
1953,23,266,Mike Housepian,G,,0,0,0,,,,,,,,,,,,,,,,Tulane
1953,24,278,Monte Brethauer,DB,1955,0,0,1,2,24,,,,,,,,,10,133,0,1,,Oregon
1953,25,290,Joe Szombathy,E,,0,0,0,,,,,,,,,,,,,,,,Syracuse
1953,26,302,Scott Prescott,C,,0,0,0,,,,,,,,,,,,,,,,Minnesota
1953,27,314,Ray Graves,B,,0,0,0,,,,,,,,,,,,,,,,Texas A&M
1953,28,326,Joe Sabol,B,,0,0,0,,,,,,,,,,,,,,,,UCLA
1953,29,338,Jack Alessandrini,G,,0,0,0,,,,,,,,,,,,,,,,Notre Dame
1953,30,350,Tom Roche,T,,0,0,0,,,,,,,,,,,,,,,,Northwestern
