Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
2007,1,24,Brandon Meriweather,DB,2012,0,2,3,24,76,,,,,,,,,,,,13,2.0,Miami (FL)
2007,4,127,Kareem Brown,DT,2007,0,0,0,0,1,,,,,,,,,,,,,,Miami (FL)
2007,5,171,Clint Oldenburg,T,2007,0,0,0,0,2,,,,,,,,,,,,,,Colorado St.
2007,6,180,Justin Rogers,LB,2009,0,0,0,2,32,,,,,,,,,,,,,,SMU
2007,6,202,Mike Richardson,DB,2010,0,0,0,2,22,,,,,,,,,,,,,,Notre Dame
2007,6,208,Justise Hairston,RB,,0,0,0,,,,,,,,,,,,,,,,Connecticut State
2007,6,209,Corey Hilliard,T,2012,0,0,0,5,37,,,,,,,,,,,,,,Oklahoma St.
2007,7,211,Oscar Lua,LB,,0,0,0,,,,,,,,,,,,,,,,USC
2007,7,247,Mike Elgin,G,,0,0,0,,,,,,,,,,,,,,,,Iowa
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
2006,1,21,Laurence Maroney,RB,2010,0,0,0,26,49,,,,,,618,2504,21,44,459,1,,,Minnesota
2006,2,36,Chad Jackson,WR,2008,0,0,0,2,18,,,,,,4,22,0,14,171,3,,,Florida
2006,3,86,David Thomas,TE,2012,0,0,2,15,80,,,,,,,,,102,938,8,,,Texas
2006,4,106,Garrett Mills,FB,2011,0,0,0,3,16,,,,,,,,,9,110,0,,,Tulsa
2006,4,118,Stephen Gostkowski,K,2012,1,1,4,0,104,,,,,,,,,,,,,,Memphis
2006,5,136,Ryan O'Callaghan,T,2011,0,0,1,11,51,,,,,,,,,,,,,,California
2006,6,191,Jeremy Mincey,DE,2012,0,0,3,20,56,,,,,,,,,,,,1,18.0,Florida
2006,6,205,Dan Stevenson,G,,0,0,0,,,,,,,,,,,,,,,,Notre Dame
2006,6,206,LeKevin Smith,DT,2010,0,0,0,5,45,,,,,,,,,,,,,1.0,Nebraska
2006,7,229,Willie Andrews,DB,2007,0,0,0,3,30,,,,,,,,,,,,,,Baylor
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
2005,1,32,Logan Mankins,G,2012,1,5,7,70,114,,,,,,,,,1,-9,0,,,Fresno St.
2005,3,84,Ellis Hobbs,DB,2010,0,0,4,29,79,,,,,,,,,,,,10,2.5,Iowa St.
2005,3,100,Nick Kaczur,T,2009,0,0,5,35,68,,,,,,,,,,,,,,Toledo
2005,4,133,James Sanders,DB,2012,0,0,2,26,114,,,,,,,,,,,,8,1.0,Fresno St.
2005,5,170,Ryan Claridge,LB,,0,0,0,,,,,,,,,,,,,,,,UNLV
2005,7,230,Matt Cassel,QB,2012,0,1,5,39,78,1203,2044,13495,82,57,220,856,4,1,-4,0,,,USC
