Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1989,7,175,Dave Popp,T,,0,0,0,,,,,,,,,,,,,,,,East. Illinois
1989,8,218,Myron Guyton,DB,1995,0,0,6,41,98,,,,,,,,,,,,10,,East. Kentucky
1989,9,245,A.J. Greene,DB,1991,0,0,0,0,2,,,,,,,,,,,,,,Wake Forest
1989,10,272,Rodney Lowe,DE,,0,0,0,,,,,,,,,,,,,,,,Mississippi
1989,11,299,Jerome Rinehart,LB,,0,0,0,,,,,,,,,,,,,,,,Tenn-Martin
1989,12,326,Eric Smith,LB,,0,0,0,,,,,,,,,,,,,,,,UCLA
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1988,1,10,Eric Moore,G,1995,0,0,5,28,84,,,,,,,,,,,,,,Indiana
1988,2,36,Jumbo Elliott,T,2002,0,1,10,60,196,,,,,,,,,1,3,1,,,Michigan
1988,3,62,Sheldon White,DB,1993,0,0,0,8,72,,,,,,,,,,,,11,,
1988,4,92,Ricky Shaw,LB,1990,0,0,0,6,37,,,,,,,,,,,,,,Oklahoma St.
1988,5,118,Jon Carter,DT,1989,0,0,0,1,13,,,,,,,,,,,,,,Pittsburgh
1988,6,145,David Houle,G,,0,0,0,,,,,,,,,,,,,,,,Michigan St.
1988,7,175,Mike Perez,QB,,0,0,0,,,,,,,,,,,,,,,,San Jose St.
1988,7,186,Danta Whitaker,TE,1993,0,0,0,3,27,,,,,,,,,9,74,1,,,Miss. Valley St.
1988,8,202,Sammy Lilly,DB,1992,0,0,0,4,50,,,,,,,,,,,,,,Georgia Tech
1988,10,259,Eric Hickerson,DB,,0,0,0,,,,,,,,,,,,,,,,Indiana
1988,10,265,Steve Wilkes,TE,,0,0,0,,,,,,,,,,,,,,,,Appalachian St.
1988,11,286,Greg Harris,WR,,0,0,0,,,,,,,,,,,,,,,,
1988,12,313,David Futrell,DT,,0,0,0,,,,,,,,,,,,,,,,BYU
1988,12,323,Brendan McCormack,DT,,0,0,0,,,,,,,,,,,,,,,,South Carolina
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1987,1,28,Mark Ingram,WR,1996,0,0,6,36,128,0,1,0,0,0,3,2,0,265,3926,26,,,Michigan St.
1987,2,55,Adrian White,DB,1993,0,0,0,7,70,,,,,,,,,,,,4,,Florida
1987,3,83,Stephen Baker,WR,1992,0,0,5,24,90,,,,,,2,21,0,141,2587,21,,,Fresno St.
1987,4,112,Odessa Turner,WR,1993,0,0,1,15,67,,,,,,2,11,0,97,1479,8,,,
1987,5,140,Paul O'Connor,G,1987,0,0,0,1,2,,,,,,,,,,,,,,Miami (FL)
1987,6,160,Tim Richardson,RB,,0,0,0,,,,,,,,,,,,,,,,Pacific
1987,6,168,Doug Riesenberg,T,1996,0,0,9,53,145,,,,,,,,,,,,,,California
1987,8,223,Rod E. Jones,TE,1989,0,0,0,1,9,,,,,,,,,8,76,1,,,Washington
1987,9,225,Stan Parker,G,,0,0,0,,,,,,,,,,,,,,,,Nebraska
1987,9,251,Dana Wright,RB,1987,0,0,0,1,5,,,,,,24,74,0,4,28,0,,,Findlay
1987,10,279,Chuck Faucette,LB,1988,0,0,1,5,10,,,,,,,,,,,,1,,Maryland
1987,11,307,Dave Walter,QB,1987,0,0,0,1,3,10,21,113,0,0,16,70,0,,,,,,Michigan Tech
1987,12,321,Bill Berthusen,NT,1987,0,0,0,4,4,,,,,,,,,,,,,2.5,Iowa St.
1987,12,329,Chad Stark,RB,1987,0,0,0,0,2,,,,,,,,,,,,,,North Dakota St.
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1986,1,19,Eric Dorsey,DE,1992,0,0,4,26,89,,,,,,,,,,,,,7.0,Notre Dame
1986,2,44,Mark Collins,DB,1998,0,0,11,58,168,,,,,,,,,,,,27,8.0,Cal State-Fullerton
1986,2,46,Erik Howard,NT,1996,0,1,5,49,139,,,,,,,,,,,,,33.0,Washington St.
1986,2,51,Pepper Johnson,LB,1998,1,2,10,76,193,,,,,,,,,,,,14,25.5,Ohio St.
1986,2,53,Greg Lasker,DB,1988,0,0,0,3,33,,,,,,,,,,,,1,2.5,Arkansas
1986,3,73,John Washington,DE,1993,0,0,4,30,119,,,,,,,,,,,,,1.0,Oklahoma St.
1986,5,130,Vince Warren,WR,1986,0,0,0,0,4,,,,,,,,,,,,,,San Diego St.
1986,6,139,Ron W. Brown,WR,1987,0,0,0,0,3,,,,,,1,9,0,2,16,0,,,Colorado
1986,6,157,Solomon Miller,WR,1987,0,0,0,3,24,,,,,,1,3,0,14,241,2,,,Utah St.
1986,7,184,Jon Francis,RB,1987,0,0,0,1,9,,,,,,35,138,0,8,38,2,,,Boise St.
1986,8,214,Steve Cisowski,T,1987,0,0,0,2,3,,,,,,,,,,,,,,Santa Clara
1986,9,241,Jim Luebbers,DE,,0,0,0,,,,,,,,,,,,,,,,Iowa St.
1986,10,268,Jerry Kimmel,LB,1987,0,0,0,1,2,,,,,,,,,,,,,,Syracuse
1986,11,295,Len Lynch,G,,0,0,0,,,,,,,,,,,,,,,,Maryland
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1985,1,19,George Adams,RB,1991,0,0,1,12,76,0,1,0,0,0,257,886,3,111,1014,4,,,Kentucky
1985,2,46,Stacy Robinson,WR,1990,0,0,1,6,43,,,,,,,,,48,749,7,,,North Dakota St.
1985,3,58,Tyrone Davis,DB,1985,0,0,0,1,7,,,,,,,,,,,,,,Clemson
1985,3,73,Brian Johnston,C,1987,0,0,0,0,9,,,,,,,,,,,,,,North Carolina
1985,4,100,Mark Bavaro,TE,1994,2,2,8,53,126,,,,,,,,,351,4733,39,,,Notre Dame
1985,5,132,Tracy Henderson,WR,,0,0,0,,,,,,,,,,,,,,,,Iowa St.
1985,6,159,Jack Oliver,T,1987,0,0,0,2,3,,,,,,,,,,,,,,Memphis
1985,6,165,Mark Pembrook,DB,,0,0,0,,,,,,,,,,,,,,,,Cal State-Fullerton
1985,8,213,Lee Rouson,RB,1991,0,0,0,8,92,,,,,,114,415,2,33,453,2,,,Colorado
1985,9,240,Frank Wright,DT,,0,0,0,,,,,,,,,,,,,,,,South Carolina
1985,10,272,Gregg Dubroc,LB,,0,0,0,,,,,,,,,,,,,,,,LSU
1985,11,299,Allen Young,DB,,0,0,0,,,,,,,,,,,,,,,,Virginia Tech
1985,12,326,Herb Welch,DB,1991,0,0,0,10,79,,,,,,,,,,,,7,,UCLA
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1984,1,3,Carl Banks,LB,1995,1,1,10,66,173,,,,,,,,,1,22,1,3,39.5,Michigan St.
1984,1,27,William Roberts,G,1997,0,1,11,52,195,,,,,,,,,,,,,,Ohio St.
1984,3,59,Jeff Hostetler,QB,1997,0,1,6,56,152,1357,2338,16430,94,71,316,1391,17,1,10,0,,,West Virginia
1984,4,87,Conrad Goode,T,1987,0,0,0,5,35,,,,,,,,,,,,,,Missouri
1984,4,105,Gary Reasons,LB,1992,0,0,6,43,134,,,,,,1,2,0,,,,10,3.5,
1984,5,115,Clint Harris,DB,,0,0,0,,,,,,,,,,,,,,,,East Carolina
1984,6,143,Jim Scott,DE,,0,0,0,,,,,,,,,,,,,,,,Clemson
1984,7,171,Lionel Manuel,WR,1990,0,0,4,33,90,,,,,,9,44,0,232,3941,23,,,Pacific
1984,10,255,David Jordan,G,1987,0,0,0,3,33,,,,,,,,,,,,,,Auburn
1984,10,257,Heyward Golden,DB,,0,0,0,,,,,,,,,,,,,,,,South Carolina St.
1984,11,283,Frank Cephous,RB,1984,0,0,0,0,16,,,,,,3,2,0,,,,,,UCLA
1984,12,311,Lawrence Green,LB,,0,0,0,,,,,,,,,,,,,,,,Tenn-Chattanooga
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1983,1,10,Terry Kinard,DB,1990,0,1,8,53,121,,,,,,,,,,,,31,3.0,Clemson
1983,2,37,Leonard Marshall,DE,1994,0,2,9,71,177,,,,,,,,,,,,2,83.5,LSU
1983,3,63,Jamie Williams,TE,1994,0,0,5,30,160,,,,,,,,,181,1980,11,,,Nebraska
1983,3,70,Karl Nelson,T,1988,0,0,3,25,57,,,,,,,,,,,,,,Iowa St.
1983,5,124,Malcolm Scott,TE,1987,0,0,0,3,19,,,,,,,,,23,241,0,,,LSU
1983,6,151,Darrell Patterson,LB,,0,0,0,,,,,,,,,,,,,,,,TCU
1983,6,153,Kevin Belcher,C,1984,0,0,1,7,32,,,,,,,,,1,4,0,,,Texas-El Paso
1983,7,178,Perry Williams,DB,1993,0,0,7,48,146,,,,,,,,,,,,18,5.0,North Carolina St.
1983,8,205,Andy Headen,LB,1988,0,0,0,14,74,,,,,,,,,,,,6,19.5,Clemson
1983,9,237,Ali Haji-Sheikh,K,1987,1,1,3,0,51,,,,,,,,,,,,,,Michigan
1983,11,281,Lee Jenkins,DB,,0,0,0,,,,,,,,,,,,,,,,Tennessee
1983,11,291,Clenzie Pierson,DT,,0,0,0,,,,,,,,,,,,,,,,Rice
1983,12,309,Robbie Jones,LB,1987,0,0,0,4,60,,,,,,,,,,,,,,Alabama
1983,12,318,Frank Magwood,WR,,0,0,0,,,,,,,,,,,,,,,,Clemson
1983,12,335,John Tuggle,RB,1983,0,0,0,1,16,,,,,,17,49,1,3,50,0,,,California
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1982,1,18,Butch Woolfolk,RB,1988,0,0,4,26,81,,,,,,537,1923,8,187,1939,8,,,Michigan
1982,2,45,Joe Morris,RB,1991,1,2,5,46,110,,,,,,1411,5585,50,111,960,2,,,Syracuse
1982,4,102,Gerry Raymond,G,,0,0,0,,,,,,,,,,,,,,,,Boston Col.
1982,5,129,Rich Umphrey,C,1985,0,0,2,10,45,,,,,,,,,,,,,,Colorado
1982,6,156,Darrell Nicholson,LB,,0,0,0,,,,,,,,,,,,,,,,North Carolina
1982,7,186,Jeff Wiska,G,1987,0,0,0,2,4,,,,,,,,,,,,,,Michigan St.
1982,8,213,Robert Hubble,TE,,0,0,0,,,,,,,,,,,,,,,,Rice
1982,9,240,John Higgins,DB,,0,0,0,,,,,,,,,,,,,,,,UNLV
1982,10,270,Rich Baldinger,G,1993,0,0,6,40,157,,,,,,,,,,,,,,Wake Forest
1982,12,323,Mark Seale,DT,,0,0,0,,,,,,,,,,,,,,,,Richmond
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1981,1,2,Lawrence Taylor HOF,LB,1993,8,10,13,137,184,,,,,,,,,,,,9,132.5,North Carolina
1981,2,32,Dave Young,TE,1984,0,0,1,3,25,,,,,,,,,19,213,3,,,Purdue
1981,3,59,John Mistler,WR,1984,0,0,1,7,45,0,1,0,0,0,,,,72,737,3,,,Arizona St.
1981,4,85,Cliff Chatman,RB,1982,0,0,0,1,6,,,,,,22,80,2,1,13,0,,,Central Oklahoma
1981,5,115,Bill Neill,NT,1984,0,0,2,15,40,,,,,,,,,,,,,3.0,Pittsburgh
1981,6,145,Melvin Hoover,WR,1987,0,0,0,3,32,,,,,,1,5,0,16,364,2,,,Arizona St.
1981,6,165,Edward O'Neal,RB,,0,0,0,,,,,,,,,,,,,,,,Tuskegee
1981,7,168,Louis Jackson,RB,1981,0,0,0,1,11,,,,,,27,68,1,3,25,0,,,Cal Poly-San Luis Obispo
1981,8,197,John Powers,G,,0,0,0,,,,,,,,,,,,,,,,Michigan
1981,8,207,Mark Reed,QB,1983,0,0,0,0,1,6,10,34,0,1,2,27,0,,,,,,
1981,8,221,Billy Ard,G,1991,0,0,8,43,148,,,,,,,,,,,,,,Wake Forest
1981,9,224,Byron Hunt,LB,1988,0,0,2,18,100,,,,,,,,,,,,2,5.0,SMU
1981,10,250,Mike Barker,DT,,0,0,0,,,,,,,,,,,,,,,,Grambling St.
1981,12,307,Mike Maher,TE,,0,0,0,,,,,,,,,,,,,,,,West. Illinois
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1980,1,8,Mark Haynes,DB,1989,2,3,7,70,127,,,,,,,,,,,,17,1.0,Colorado
1980,3,64,Myron Lapka,NT,1983,0,0,0,1,16,,,,,,,,,,,,,,USC
1980,4,90,Danny Pittman,WR,1984,0,0,1,5,49,,,,,,1,-7,0,46,657,1,,,Wyoming
1980,5,118,Tony Blount,DB,1980,0,0,0,0,3,,,,,,,,,,,,,,Virginia
1980,6,145,Scott Brunner,QB,1985,0,0,2,17,73,512,1046,6457,29,54,72,137,1,,,,,,Delaware
1980,7,179,Bud Hebert,DB,1980,0,0,0,2,10,,,,,,,,,,,,1,,Oklahoma
1980,7,181,Chris Linnin,DE,1980,0,0,0,1,10,,,,,,,,,,,,,,Washington
1980,8,200,Ken Harris,RB,,0,0,0,,,,,,,,,,,,,,,,Alabama
1980,9,229,Otis Wonsley,RB,1985,0,0,0,1,72,,,,,,61,181,4,2,6,1,,,Alcorn St.
1980,10,256,Joe Sanford,T,,0,0,0,,,,,,,,,,,,,,,,Washington
1980,11,285,Steve Bernish,DE,,0,0,0,,,,,,,,,,,,,,,,South Carolina
1980,12,312,Mike Lansford,K,1990,0,0,8,0,124,,,,,,,,,,,,,,Washington
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1979,1,7,Phil Simms,QB,1993,0,2,11,91,164,2576,4647,33462,199,157,349,1252,6,2,7,0,,,Morehead St.
1979,2,36,Earnest Gray,WR,1985,0,0,5,27,90,,,,,,2,2,0,246,3790,27,,,Memphis
1979,4,90,Phil Tabor,DE,1982,0,0,1,12,56,,,,,,,,,,,,,3.5,Oklahoma
1979,5,117,Cleveland Jackson,TE,1979,0,0,0,0,2,,,,,,,,,1,7,0,,,UNLV
1979,6,145,Bob Torrey,RB,1980,0,0,0,2,14,,,,,,13,61,1,2,3,0,,,Penn St.
1979,6,158,Eddie Hicks,RB,1980,0,0,0,0,17,,,,,,19,50,0,1,4,0,,,East Carolina
1979,7,172,Steve Alvers,TE,1982,0,0,0,1,19,,,,,,,,,,,,,,Miami (FL)
1979,8,200,D.K. Perry,DB,,0,0,0,,,,,,,,,,,,,,,,SMU
1979,8,201,Roy Simmons,G,1983,0,0,2,11,58,,,,,,,,,,,,,,Georgia Tech
1979,9,227,Tom Rusk,LB,,0,0,0,,,,,,,,,,,,,,,,Iowa
1979,10,256,Dan Fowler,G,1979,0,0,0,0,1,,,,,,,,,,,,,,Kentucky
1979,11,282,Mike Mince,DB,,0,0,0,,,,,,,,,,,,,,,,Fresno St.
1979,11,284,Ken Johnson,RB,1979,0,0,0,2,9,,,,,,62,168,0,16,108,1,,,Miami (FL)
1979,12,310,Tim Gillespie,G,,0,0,0,,,,,,,,,,,,,,,,North Carolina St.
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1978,1,10,Gordon King,T,1987,0,0,4,27,97,,,,,,,,,,,,,,Stanford
1978,2,37,Odis McKinney,DB,1986,0,0,1,22,119,,,,,,,,,,,,11,2.0,Colorado
1978,4,90,Billy Taylor,RB,1982,0,0,2,15,49,,,,,,460,1644,13,78,647,4,,,Texas Tech
1978,5,120,Terry Jackson,DB,1985,0,0,5,40,107,,,,,,,,,,,,28,5.0,San Diego St.
1978,5,132,Jim Krahl,DT,1980,0,0,0,2,21,,,,,,,,,,,,,,Texas Tech
1978,5,137,Brian DeRoo,WR,1981,0,0,0,1,48,,,,,,,,,7,154,1,,,Redlands
1978,6,147,Randy Pass,G,,0,0,0,,,,,,,,,,,,,,,,Georgia Tech
1978,7,174,Dan Doornink,RB,1985,0,0,4,30,104,,,,,,523,1836,15,209,2006,11,,,Washington St.
1978,8,201,Jeff Grady,LB,,0,0,0,,,,,,,,,,,,,,,,Florida A&M
1978,9,232,Bill Swiacki,TE,,0,0,0,,,,,,,,,,,,,,,,Amherst
1978,10,253,Greg Jorgensen,G,,0,0,0,,,,,,,,,,,,,,,,Nebraska
1978,11,286,Dennis Heim,DT,,0,0,0,,,,,,,,,,,,,,,,SW Missouri St.
1978,12,313,Greg Lawson,RB,,0,0,0,,,,,,,,,,,,,,,,West. Illinois
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1977,1,5,Gary Jeter,DE,1989,0,0,3,35,168,,,,,,,,,,,,,52.0,USC
1977,2,32,Johnny Perkins,WR,1983,0,0,3,24,71,,,,,,3,2,0,163,2611,18,,,Abilene Christian
1977,4,88,Mike Vaughan,T,,0,0,0,,,,,,,,,,,,,,,,Oklahoma
1977,5,117,Randy Dean,QB,1979,0,0,0,2,23,30,65,279,1,5,22,150,1,,,,,,Northwestern
1977,6,143,Bob Jordan,T,,0,0,0,,,,,,,,,,,,,,,,Memphis
1977,6,153,Emery Moorehead,TE,1988,0,0,7,39,158,,,,,,47,114,0,224,2980,15,,,Colorado
1977,7,178,Al Dixon,TE,1984,0,0,2,19,79,,,,,,1,-5,0,84,1248,8,,,Iowa St.
1977,8,199,Bill Rice,DT,,0,0,0,,,,,,,,,,,,,,,,BYU
1977,8,211,Otis Rodgers,LB,,0,0,0,,,,,,,,,,,,,,,,Iowa St.
1977,9,228,Ken Mullens,DE,,0,0,0,,,,,,,,,,,,,,,,Florida A&M
1977,10,255,Mike Jones,WR,,0,0,0,,,,,,,,,,,,,,,,Minnesota
1977,11,284,Bill Helms,TE,,0,0,0,,,,,,,,,,,,,,,,San Diego St.
1977,12,311,Elmo Simmons,RB,,0,0,0,,,,,,,,,,,,,,,,Texas-Arlington
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1976,1,13,Troy Archer,DT,1978,0,0,2,15,38,,,,,,,,,,,,,,Colorado
1976,4,104,Gordon Bell,RB,1978,0,0,0,4,30,,,,,,90,319,2,32,259,0,,,Michigan
1976,4,105,Harry Carson HOF,LB,1988,0,9,13,95,173,,,,,,,,,1,13,1,11,8.0,South Carolina St.
1976,5,136,Melvin Wilson,DB,,0,0,0,,,,,,,,,,,,,,,,Cal State-Northridge
1976,6,162,Dan Lloyd,LB,1979,0,0,1,10,57,,,,,,,,,,,,2,,Washington
1976,8,221,John Jordan,DT,,0,0,0,,,,,,,,,,,,,,,,Indiana
1976,10,276,John Thomas,RB,,0,0,0,,,,,,,,,,,,,,,,Valley City
1976,11,303,Craig Brantley,WR,,0,0,0,,,,,,,,,,,,,,,,Clemson
1976,12,333,Jerry Golsteyn,QB,1983,0,0,0,2,21,92,217,1077,2,13,10,-4,0,,,,,,Northern Illinois
1976,13,360,Rick Caswell,KR,,0,0,0,,,,,,,,,,,,,,,,West. Kentucky
1976,14,387,Jerry Mullane,LB,,0,0,0,,,,,,,,,,,,,,,,Lehigh
1976,15,417,Eddie Morgan,DT,,0,0,0,,,,,,,,,,,,,,,,Arkansas St.
1976,16,444,Dave Lawson,K,,0,0,0,,,,,,,,,,,,,,,,Air Force
1976,17,471,Steve Curnutte,DB,,0,0,0,,,,,,,,,,,,,,,,Vanderbilt
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1975,2,27,Al Simpson,G,1976,0,0,1,4,23,,,,,,,,,,,,,,Colorado St.
1975,3,62,Danny Buggs,WR,1979,0,0,2,16,68,,,,,,1,0,0,110,1572,4,,,West Virginia
1975,4,79,Robert Giblin,DB,1977,0,0,0,2,23,,,,,,,,,,,,,,Houston
1975,7,158,Jim Obradovich,TE,1983,0,0,0,14,129,,,,,,,,,56,661,7,,,USC
1975,8,183,John Tate,LB,1976,0,0,0,0,2,,,,,,,,,,,,,,Jackson St.
1975,9,210,Mike Mahoney,WR,,0,0,0,,,,,,,,,,,,,,,,Richmond
1975,10,235,Terry McClowry,LB,,0,0,0,,,,,,,,,,,,,,,,Michigan St.
1975,11,262,George Martin,DE,1988,0,0,7,57,201,,,,,,,,,1,4,1,3,46.0,Oregon
1975,12,287,Marsh White,RB,1976,0,0,0,3,28,,,,,,86,313,2,5,22,0,,,Arkansas
1975,13,314,Ricky Townsend,K,,0,0,0,,,,,,,,,,,,,,,,Tennessee
1975,15,366,Jim O'Connor,RB,,0,0,0,,,,,,,,,,,,,,,,Drake
1975,16,391,Jim Micklos,TE,,0,0,0,,,,,,,,,,,,,,,,Ball St.
1975,17,417,Rondy Colbert,DB,1977,0,0,0,6,32,,,,,,,,,,,,,,Lamar
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1974,1,3,John Hicks,G,1977,0,0,4,21,52,,,,,,,,,1,5,0,,,Ohio St.
1974,2,28,Tom Mullen,G,1978,0,0,3,14,50,,,,,,,,,,,,,,SW Missouri St.
1974,3,55,Rick Dvorak,DT,1977,0,0,1,9,47,,,,,,,,,,,,,,Wichita St.
1974,4,80,Carl Summerell,QB,1975,0,0,0,0,10,13,29,157,0,5,5,12,0,,,,,,East Carolina
1974,5,107,Don Clune,WR,1976,0,0,0,2,28,,,,,,,,,9,164,0,,,Pennsylvania
1974,5,119,Clyde Powers,DB,1978,0,0,3,22,57,,,,,,,,,,,,5,,Oklahoma
1974,6,132,Jim Pietrzak,C,1987,0,0,0,11,140,,,,,,,,,,,,,,East. Michigan
1974,7,159,Marty Woolbright,TE,,0,0,0,,,,,,,,,,,,,,,,South Carolina
1974,8,184,Ezil Bibbs,DE,,0,0,0,,,,,,,,,,,,,,,,Grambling St.
1974,9,211,Jim Rathje,RB,,0,0,0,,,,,,,,,,,,,,,,Northern Michigan
1974,10,236,Ray Rhodes,DB,1980,0,0,6,40,97,,,,,,6,0,0,51,980,7,8,,Tulsa
1974,11,263,Bobby Brooks,DB,1976,0,0,1,8,32,,,,,,,,,,,,5,,Bishop
1974,12,288,Jim Sims,LB,1976,0,0,0,0,2,,,,,,,,,,,,,,USC
1974,13,315,Dennis Colvin,T,,0,0,0,,,,,,,,,,,,,,,,Texas St.
1974,14,340,Mike Hayes,T,,0,0,0,,,,,,,,,,,,,,,,Virginia St.
1974,15,367,Larry Jones,WB,1978,0,0,0,3,51,,,,,,2,-8,0,8,109,0,,,Truman St.
1974,16,392,Buddy Brown,G,,0,0,0,,,,,,,,,,,,,,,,Alabama
1974,17,419,Steve Crosby,RB,1976,0,0,0,1,15,,,,,,15,54,0,2,44,0,,,Fort Hays St.
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1973,2,40,Brad Van Pelt,LB,1986,0,5,12,76,184,,,,,,,,,1,20,0,20,10.0,Michigan St.
1973,3,69,Rich Glover,DT,1975,0,0,1,8,27,,,,,,,,,,,,,,Nebraska
1973,5,119,Leon McQuay,RB,1976,0,0,0,4,30,,,,,,88,287,1,9,86,0,,,Tampa
1973,6,147,Wade Brantley,DT,,0,0,0,,,,,,,,,,,,,,,,
1973,7,172,Rod Freeman,TE,,0,0,0,,,,,,,,,,,,,,,,Vanderbilt
1973,8,198,George Hasenohrl,DT,1974,0,0,0,0,5,,,,,,,,,,,,,,Ohio St.
1973,9,225,Ty Paine,QB,,0,0,0,,,,,,,,,,,,,,,,Washington St.
1973,10,250,Walt Love,WR,1973,0,0,0,0,12,,,,,,,,,,,,,,
1973,11,275,William Wideman,DT,,0,0,0,,,,,,,,,,,,,,,,North Carolina A&T
1973,12,303,Ron Lumpkin,DB,1973,0,0,0,0,1,,,,,,,,,,,,,,Arizona St.
1973,13,328,Clifton Davis,RB,,0,0,0,,,,,,,,,,,,,,,,Alcorn St.
1973,14,353,Brian Kelley,LB,1983,0,0,9,62,143,,,,,,1,2,0,1,-1,0,15,1.5,California Lutheran
1973,15,381,Carl Schaukowitch,G,1975,0,0,0,1,11,,,,,,,,,,,,,,Penn St.
1973,16,406,Ben Nitka,K,,0,0,0,,,,,,,,,,,,,,,,Colorado Col.
1973,17,430,John Billizon,DE,,0,0,0,,,,,,,,,,,,,,,,Grambling St.
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
