Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
2007,3,71,Lorenzo Booker,RB,2011,0,0,0,4,36,,,,,,61,230,0,47,362,0,,,Florida St.
2007,4,108,Paul Soliai,DT,2012,0,1,3,27,84,,,,,,,,,,,,,3.5,Utah
2007,6,181,Reagan Mauia,RB,2012,0,0,1,0,38,,,,,,4,5,0,6,44,0,,,Hawaii
2007,6,199,Drew Mormino,C-G,,0,0,0,,,,,,,,,,,,,,,,Central Michigan
2007,7,219,Kelvin Smith,LB,2009,0,0,0,0,6,,,,,,,,,,,,,,Syracuse
2007,7,225,Brandon Fields,P,2012,0,0,4,0,96,0,1,0,0,0,2,0,0,,,,,,Michigan St.
2007,7,238,Abraham Wright,DE,,0,0,0,,,,,,,,,,,,,,,,Colorado
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
2006,1,16,Jason Allen,DB,2012,0,0,1,17,98,,,,,,,,,,,,15,,Tennessee
2006,3,82,Derek Hagan,WR,2012,0,0,0,13,83,,,,,,,,,129,1480,6,,,Arizona St.
2006,7,212,Fred Evans,DT,2012,0,0,0,7,81,,,,,,,,,,,,,3.0,Texas St.
2006,7,226,Rodrique Wright,DT,2008,0,0,0,4,13,,,,,,,,,,,,,1.5,Texas
2006,7,233,Devin Aromashodu,WR,2012,0,0,0,10,61,,,,,,,,,78,1193,5,,,Auburn
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
2005,1,2,Ronnie Brown,RB,2012,0,1,6,39,106,4,12,63,2,0,1216,5171,37,233,1862,2,,,Auburn
2005,2,46,Matt Roth,DE,2011,0,0,4,32,96,,,,,,,,,,,,,23.5,Iowa
2005,3,70,Channing Crowder,LB,2010,0,0,6,30,82,,,,,,,,,,,,1,2.5,Florida
2005,4,104,Travis Daniels,DB,2012,0,0,1,14,107,,,,,,,,,,,,6,,LSU
2005,5,162,Anthony Alabi,T,2007,0,0,0,1,16,,,,,,,,,,,,,,TCU
2005,7,216,Kevin Vickerson,DT,2012,0,0,2,16,60,,,,,,,,,,,,1,5.5,Michigan St.
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
2004,1,19,Vernon Carey,T,2011,0,0,7,42,121,,,,,,,,,,,,,,Miami (FL)
2004,4,102,Will Poole,DB,2004,0,0,0,1,15,,,,,,,,,,,,,1.0,USC
2004,5,160,Tony Bua,LB,2004,0,0,0,1,7,,,,,,,,,,,,,,Arkansas
2004,6,174,Rex Hadnot,G,2012,0,0,5,28,129,,,,,,,,,,,,,,Houston
2004,7,221,Tony Pape,G,,0,0,0,,,,,,,,,,,,,,,,Michigan
2004,7,222,Derrick Pope,LB,2007,0,0,1,10,55,,,,,,,,,,,,2,2.0,Alabama
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
2003,2,49,Eddie Moore,LB,2005,0,0,0,3,18,,,,,,,,,,,,,,Tennessee
2003,3,78,Wade Smith,T,2012,0,1,5,34,121,,,,,,,,,,,,,,Memphis
2003,3,87,Taylor Whitley,G,2005,0,0,1,3,18,,,,,,,,,,,,,,Texas A&M
2003,5,156,Donald Lee,TE,2011,0,0,5,27,133,,,,,,,,,209,1990,19,,,Mississippi St.
2003,5,169,J.R. Tolver,WR,,0,0,0,,,,,,,,,,,,,,,,San Diego St.
2003,6,181,Corey Jenkins,LB,2004,0,0,0,1,23,,,,,,,,,,,,,,South Carolina
2003,6,209,Tim Provost,T,,0,0,0,,,,,,,,,,,,,,,,San Jose St.
2003,6,213,Yeremiah Bell,DB,2012,0,1,6,37,126,,,,,,,,,,,,6,12.0,East. Kentucky
2003,7,248,Davern Williams,DT,2004,0,0,0,1,3,,,,,,,,,,,,,0.5,
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
2002,3,90,Seth McKinney,C,2009,0,0,3,17,93,,,,,,,,,,,,,,Texas A&M
2002,4,114,Randy McMichael,TE,2012,0,0,9,47,164,,,,,,1,8,0,426,4539,24,,,Georgia
2002,5,161,Omare Lowe,DB,2008,0,0,0,2,43,,,,,,,,,,,,,,Washington
2002,5,170,Sam Simmons,WR,2003,0,0,0,0,11,,,,,,,,,,,,,,Northwestern
2002,7,241,Leonard Henry,RB,2004,0,0,0,1,6,,,,,,46,141,0,3,12,0,,,East Carolina
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
2001,1,26,Jamar Fletcher,DB,2008,0,0,0,10,105,,,,,,,,,,,,7,1.0,Wisconsin
2001,2,52,Chris Chambers,WR,2010,0,1,8,70,153,,,,,,44,373,0,540,7648,58,,,Wisconsin
2001,3,85,Travis Minor,RB,2008,0,0,0,10,118,,,,,,307,1230,8,67,474,1,,,Florida St.
