Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1991,9,228,Jeff Fields,DT,1995,0,0,0,0,2,,,,,,,,,,,,,,Arkansas St.
1991,11,281,Terry Crews,LB,1995,0,0,0,2,32,,,,,,,,,,,,,,West. Michigan
1991,12,311,Jeff Pahukoa,G,1996,0,0,0,6,59,,,,,,,,,,,,,,Washington
1991,12,312,Ernie Thompson,RB,1993,0,0,0,1,20,,,,,,13,37,0,6,68,1,,,Indiana
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1990,1,23,Bern Brostek,C,1997,0,0,6,29,106,,,,,,,,,,,,,,Washington
1990,2,49,Pat Terrell,DB,1998,0,0,4,31,139,,,,,,,,,,,,11,1.0,Notre Dame
1990,3,78,Latin Berry,DB,1992,0,0,0,2,32,,,,,,,,,,,,,,Oregon
1990,6,161,Tim Stallworth,WR,1990,0,0,0,0,1,,,,,,,,,,,,,,Washington St.
1990,7,190,Kent Elmore,P,,0,0,0,,,,,,,,,,,,,,,,Tennessee
1990,8,198,Ray Savage,LB,,0,0,0,,,,,,,,,,,,,,,,Virginia
1990,8,216,Elbert Crawford,G,1991,0,0,1,5,30,,,,,,,,,,,,,,Arkansas
1990,9,245,Tony Lomack,WR,1991,0,0,0,0,4,,,,,,,,,,,,,,Florida
1990,10,272,Steve Bates,DE,,0,0,0,,,,,,,,,,,,,,,,James Madison
1990,11,301,Bill Goldberg,NT,1994,0,0,0,0,14,,,,,,,,,,,,,,Georgia
1990,12,328,David Lang,RB,1995,0,0,1,6,67,,,,,,49,273,5,30,388,1,,,Northern Arizona
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1989,1,21,Bill Hawkins,DE,1992,0,0,1,6,42,,,,,,,,,,,,,5.0,Miami (FL)
1989,1,26,Cleveland Gary,RB,1994,0,0,2,24,68,1,1,8,0,0,674,2645,24,135,874,5,,,Miami (FL)
1989,2,45,Frank Stams,LB,1995,0,0,2,17,82,,,,,,,,,,,,2,2.0,Notre Dame
1989,2,48,Brian Smith,LB,1990,0,0,0,2,19,,,,,,,,,,,,,3.0,Auburn
1989,2,53,Darryl Henley,DB,1994,0,0,3,19,76,,,,,,,,,,,,12,,UCLA
1989,3,75,Kevin Robbins,T,1993,0,0,0,1,8,,,,,,,,,,,,,,Michigan St.
1989,4,102,Jeff Carlson,QB,1992,0,0,0,2,7,49,114,636,2,9,17,57,0,,,,,,Weber St.
1989,5,135,Alfred M. Jackson,WR,1996,0,0,0,0,45,,,,,,,,,,,,5,,San Diego St.
1989,6,148,Thom Kaumeyer,DB,1990,0,0,0,1,8,,,,,,,,,,,,,,Oregon
1989,6,161,Mark Messner,LB,1989,0,0,0,0,4,,,,,,,,,,,,,,Michigan
1989,7,188,George Bethune,LB,1990,0,0,0,2,32,,,,,,,,,,,,,4.0,Alabama
1989,8,215,Warren Wheat,G,1991,0,0,1,3,16,,,,,,,,,,,,,,BYU
1989,9,242,Vernon Kirk,TE,,0,0,0,,,,,,,,,,,,,,,,Pittsburgh
1989,10,269,Mike Williams,WR,1995,0,0,0,2,59,,,,,,,,,21,292,0,,,Northeastern
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1988,1,14,Gaston Green,RB,1992,0,1,2,16,58,,,,,,551,2136,6,32,232,1,,,UCLA
1988,1,20,Aaron Cox,WR,1993,0,0,1,15,82,,,,,,,,,102,1732,8,,,Arizona St.
1988,2,35,Anthony Newman,DB,1999,0,0,7,39,178,,,,,,,,,1,18,0,21,1.0,Oregon
1988,2,46,Flipper Anderson,WR,1997,0,0,6,43,114,,,,,,3,23,0,267,5357,28,,,UCLA
1988,2,47,Fred Strickland,LB,1999,0,0,8,46,161,,,,,,,,,,,,4,8.5,Purdue
1988,3,82,Mike Piel,DE,1992,0,0,1,11,50,,,,,,,,,,,,,13.0,Illinois
1988,5,117,Robert Delpino,RB,1993,0,0,1,25,88,,,,,,502,1815,18,178,1769,9,,,Missouri
1988,5,137,James Washington,DB,1995,0,0,5,33,114,,,,,,,,,,,,17,,UCLA
1988,6,147,Keith Jones,RB,1989,0,0,0,2,16,,,,,,43,160,1,15,126,0,,,Nebraska
1988,6,165,Jeff Knapton,DT,,0,0,0,,,,,,,,,,,,,,,,Wyoming
1988,8,201,Darryl Franklin,WR,,0,0,0,,,,,,,,,,,,,,,,Washington
1988,9,231,Pat Foster,DT,,0,0,0,,,,,,,,,,,,,,,,Montana
1988,10,258,R.C. Mullin,T,,0,0,0,,,,,,,,,,,,,,,,La-Lafayette
1988,12,333,Jeff Beathard,WR,,0,0,0,,,,,,,,,,,,,,,,Southern Oregon
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1987,2,47,Donald Evans,DE,1995,0,0,5,42,90,,,,,,3,10,0,,,,,17.0,Winston-Salem St.
1987,3,74,Cliff Hicks,DB,1995,0,0,0,10,98,,,,,,,,,,,,5,2.0,Oregon
1987,4,91,Doug Bartlett,DT,1988,0,0,0,1,10,,,,,,,,,,,,,1.0,Northern Illinois
1987,4,108,Larry Kelm,LB,1993,0,0,3,21,88,,,,,,,,,,,,3,2.0,Texas A&M
1987,5,136,Scott Mersereau,DT,1993,0,0,6,37,102,,,,,,,,,,,,3,19.0,Southern Connecticut St.
1987,6,166,Jon Embree,TE,1988,0,0,0,1,13,,,,,,,,,,,,,,Colorado
1987,8,213,Michael Stewart,DB,1996,0,0,7,35,144,,,,,,,,,,,,11,5.0,Fresno St.
1987,9,240,Tracy Ham,RB,,0,0,0,,,,,,,,,,,,,,,,Georgia Southern
1987,10,272,David Smith,LB,,0,0,0,,,,,,,,,,,,,,,,Northern Arizona
1987,12,326,Alonzo Williams,RB,1987,0,0,0,0,3,,,,,,2,9,0,,,,,,Mesa
1987,12,332,Fred Stokes,DE,1996,0,0,4,33,133,,,,,,,,,,,,1,38.0,Georgia Southern
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1986,1,23,Mike Schad,G,1993,0,0,4,21,62,,,,,,,,,,,,,,
1986,2,50,Tom Newberry,G,1995,2,2,10,61,147,,,,,,,,,,,,,,Wisc-LaCrosse
1986,3,71,Hugh Millen,QB,1995,0,0,2,16,40,560,928,6440,22,35,65,260,1,,,,,,Washington
1986,6,144,Robert Jenkins,T,1996,0,0,1,18,117,,,,,,,,,,,,,,UCLA
1986,6,160,Lynn Williams,RB,,0,0,0,,,,,,,,,,,,,,,,Kansas
1986,8,195,Steve Jarecki,LB,,0,0,0,,,,,,,,,,,,,,,,UCLA
1986,8,216,Hank Goebel,T,1987,0,0,0,1,3,,,,,,,,,,,,,,Cal State-Fullerton
1986,9,243,Elbert Watts,DB,1986,0,0,0,1,9,,,,,,,,,,,,1,1.0,USC
1986,10,273,Garrett Breeland,LB,,0,0,0,,,,,,,,,,,,,,,,USC
1986,11,300,Chul Schwanke,RB,,0,0,0,,,,,,,,,,,,,,,,South Dakota
1986,12,327,Marcus Dupree,RB,1991,0,0,0,1,15,,,,,,68,251,1,6,46,0,,,Southern Miss
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1985,1,21,Jerry Gray,DB,1993,0,4,7,56,134,,,,,,,,,,,,28,,Texas
1985,2,50,Chuck Scott,WR,1987,0,0,0,1,11,,,,,,,,,6,87,0,,,Vanderbilt
1985,3,77,Dale Hatcher,P,1993,1,1,6,0,99,,,,,,1,0,0,,,,,,Clemson
1985,5,113,Kevin Greene,LB,1999,2,5,11,93,228,,,,,,,,,,,,5,160.0,Auburn
1985,6,161,Mike Young,WR,1994,0,0,1,18,114,,,,,,,,,144,2034,14,,,UCLA
1985,6,162,Damone Johnson,TE,1992,0,0,3,18,82,,,,,,,,,132,1015,18,,,Cal Poly-San Luis Obispo
1985,7,189,Danny Bradley,RB,1987,0,0,0,0,3,,,,,,,,,7,50,2,,,Oklahoma
1985,8,218,Marlon McIntyre,RB,,0,0,0,,,,,,,,,,,,,,,,Pittsburgh
1985,9,245,Gary Swanson,LB,,0,0,0,,,,,,,,,,,,,,,,Cal Poly-San Luis Obispo
1985,10,274,Duval Love,G,1996,0,1,8,41,167,,,,,,,,,,,,,,UCLA
1985,11,285,Doug Flutie,QB,2005,0,1,4,51,92,1177,2151,14715,86,68,338,1634,10,,,,,,Boston Col.
1985,11,301,Kevin Brown,DB,,0,0,0,,,,,,,,,,,,,,,,Northwestern
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1984,5,133,Hal Stephens,DE,1985,0,0,0,0,2,,,,,,,,,,,,,,East Carolina
1984,7,188,George Radachowsky,DB,1989,0,0,1,8,52,,,,,,,,,,,,2,1.5,Boston Col.
1984,8,215,Ed Brady,LB,1995,0,0,0,10,188,,,,,,,,,,,,,,Illinois
1984,9,242,George Reynolds,P,,0,0,0,,,,,,,,,,,,,,,,Penn St.
1984,10,253,Norwood Vann,LB,1988,0,0,0,6,52,,,,,,,,,,,,,,East Carolina
1984,10,274,Joe Dooley,C,,0,0,0,,,,,,,,,,,,,,,,Ohio St.
1984,11,293,Michael Harper,WR,1989,0,0,0,4,35,,,,,,1,3,0,25,352,1,,,USC
1984,11,301,Dwayne Love,RB,,0,0,0,,,,,,,,,,,,,,,,Houston
1984,12,309,Rod Fisher,DB,,0,0,0,,,,,,,,,,,,,,,,Oklahoma St.
1984,12,328,Moe Bias,LB,,0,0,0,,,,,,,,,,,,,,,,Illinois
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1983,1,2,Eric Dickerson HOF,RB,1993,5,6,10,100,146,1,2,15,1,1,2996,13259,90,281,2137,6,,,SMU
1983,2,32,Henry Ellard,WR,1998,2,3,14,96,228,,,,,,19,50,0,814,13777,65,,,Fresno St.
1983,2,36,Mike Wilcher,LB,1991,0,0,6,44,124,,,,,,,,,,,,4,38.5,North Carolina
1983,4,87,Chuck Nelson,K,1988,0,0,4,0,63,,,,,,,,,,,,,,Washington
1983,4,97,Vince Newsome,DB,1992,0,0,6,38,141,,,,,,,,,,,,16,4.0,Washington
1983,4,111,Doug Reed,DE,1990,0,0,6,36,96,,,,,,,,,,,,,22.5,San Diego St.
1983,5,134,Otis Grant,WR,1987,0,0,0,5,33,0,1,0,0,0,3,10,0,37,565,1,,,Michigan St.
1983,6,144,Gary Kowalski,T,1988,0,0,2,14,58,,,,,,,,,,,,,,Boston Col.
1983,7,171,Jeff Simmons,WR,1983,0,0,0,0,3,,,,,,,,,,,,,,USC
1983,8,200,Troy West,DB,1987,0,0,0,1,3,,,,,,,,,,,,1,1.0,USC
1983,9,227,Jack Belcher,C,,0,0,0,,,,,,,,,,,,,,,,Boston Col.
1983,11,282,Danny Triplett,LB,,0,0,0,,,,,,,,,,,,,,,,Clemson
1983,12,311,Clete Casper,QB,,0,0,0,,,,,,,,,,,,,,,,Washington St.
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1982,1,14,Barry Redden,RB,1990,0,0,1,15,108,,,,,,396,1735,10,70,555,1,,,Richmond
1982,3,67,Bill Bechtold,C,,0,0,0,,,,,,,,,,,,,,,,Oklahoma
1982,4,88,Jeff Gaylord,LB,,0,0,0,,,,,,,,,,,,,,,,Missouri
1982,5,117,Wally Kersten,T,1982,0,0,0,0,3,,,,,,,,,,,,,,Minnesota
1982,5,118,Doug Barnett,DE,1987,0,0,0,3,37,,,,,,,,,,,,,,Azusa Pacific
1982,6,145,Kerry Locklin,TE,1987,0,0,0,1,9,,,,,,,,,,,,,,New Mexico St.
1982,7,181,Joe Shearin,G,1987,0,0,0,4,42,,,,,,,,,,,,,,Texas
1982,8,202,A.J. Jones,RB,1985,0,0,0,0,37,,,,,,1,2,0,,,,,,Texas
1982,8,207,Mike Reilly,LB,1982,0,0,0,2,9,,,,,,,,,,,,,,Oklahoma
1982,9,229,Bob Speight,T,,0,0,0,,,,,,,,,,,,,,,,Boston Univ.
1982,10,256,Miles McPherson,DB,1985,0,0,0,5,35,,,,,,,,,,,,2,1.0,New Haven
1982,11,285,Ricky Coffman,WR,,0,0,0,,,,,,,,,,,,,,,,UCLA
1982,12,312,Raymond Coley,DT,,0,0,0,,,,,,,,,,,,,,,,Alabama A&M
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1981,1,9,Mel Owens,LB,1989,0,0,6,43,122,,,,,,,,,,,,4,26.5,Michigan
1981,2,43,Jim Collins,LB,1989,0,1,4,42,93,,,,,,,,,,,,6,4.5,Syracuse
1981,3,63,Greg Meisner,NT,1991,0,0,3,23,135,,,,,,,,,,,,1,12.0,Pittsburgh
1981,3,66,Robert Cobb,DE,1984,0,0,0,0,11,,,,,,,,,,,,,1.0,Arizona
1981,4,104,George Lilja,G,1987,0,0,1,8,54,,,,,,,,,,,,,,Michigan
1981,6,158,William Daniels,DT,,0,0,0,,,,,,,,,,,,,,,,Alabama St.
1981,7,175,Ron Battle,TE,1982,0,0,0,2,13,,,,,,1,1,0,2,62,1,,,North Texas
1981,7,190,Mike Clark,DE,1987,0,0,0,2,14,,,,,,,,,,,,,1.0,Florida
1981,8,216,Art Plunkett,T,1987,0,0,0,7,71,,,,,,,,,,,,,,UNLV
1981,9,242,Ron Seawell,LB,,0,0,0,,,,,,,,,,,,,,,,Portland
1981,10,269,Robert Alexander,RB,1983,0,0,0,0,24,,,,,,8,31,0,2,3,0,,,West Virginia
1981,11,296,Marcellus Greene,DB,1984,0,0,0,1,14,,,,,,,,,,,,,,Arizona
1981,12,328,Jairo Penaranda,RB,1985,0,0,0,0,20,,,,,,,,,,,,,,UCLA
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1980,1,17,Johnnie Johnson,DB,1989,0,0,7,45,124,,,,,,,,,,,,22,2.0,Texas
1980,2,50,Irv Pankey,T,1992,0,0,9,50,150,,,,,,,,,,,,,,Penn St.
1980,3,58,Jewerl Thomas,RB,1984,0,0,0,7,56,1,2,18,1,1,173,783,4,28,167,0,,,San Jose St.
1980,3,70,LeRoy Irvin,DB,1990,2,2,8,71,159,,,,,,,,,,,,35,1.5,Kansas
1980,3,82,Phil Murphy,DT,1981,0,0,0,3,32,,,,,,,,,,,,,,South Carolina St.
1980,6,154,Mike Guman,RB,1988,0,0,4,23,106,2,3,38,2,1,342,1286,11,150,1433,4,,,Penn St.
1980,7,176,Kirk Collins,DB,1983,0,0,0,5,29,,,,,,,,,,,,5,,Baylor
1980,7,192,Gerry Ellis,RB,1986,0,0,5,43,103,4,12,71,1,1,836,3826,25,267,2514,10,,,Missouri
1980,8,220,Tom Pettigrew,T,,0,0,0,,,,,,,,,,,,,,,,East. Illinois
1980,9,248,George Farmer,WR,1987,0,0,1,12,39,,,,,,1,-9,0,65,980,7,,,Saginaw Valley St.
1980,10,276,Bob Gruber,T,1987,0,0,0,0,1,,,,,,,,,,,,,,Pittsburgh
1980,11,304,Terry Greer,WR,1990,0,0,1,6,50,,,,,,,,,38,640,4,,,Alabama St.
1980,12,332,Kevin Scanlon,QB,,0,0,0,,,,,,,,,,,,,,,,Arkansas
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1979,1,19,George Andrews,LB,1984,0,0,4,30,80,,,,,,,,,1,2,0,1,12.0,Nebraska
1979,1,26,Kent Hill,G,1987,0,5,8,57,132,,,,,,,,,,,,,,Georgia Tech
1979,2,54,Eddie Hill,RB,1984,0,0,0,5,75,1,2,14,0,0,120,443,2,26,171,2,,,Memphis
1979,3,58,Jeff B. Moore,WR,1981,0,0,0,3,24,,,,,,,,,17,273,1,,,Tennessee
1979,3,81,Mike Wellman,C,1980,0,0,0,1,20,,,,,,,,,,,,,,Kansas
1979,4,99,Derwin Tucker,DB,,0,0,0,,,,,,,,,,,,,,,,Illinois
1979,4,108,Jerry Wilkinson,DE,1980,0,0,0,1,29,,,,,,,,,,,,,,Oregon St.
1979,5,122,Victor Hicks,TE,1980,0,0,1,5,16,,,,,,1,19,0,23,318,3,,,Oklahoma
1979,7,190,Jeff Delaney,DB,1983,0,0,0,6,42,,,,,,,,,,,,4,1.0,Pittsburgh
1979,9,246,Jeff Rutledge,QB,1992,0,0,0,7,117,274,526,3628,16,29,52,93,1,,,,,,Alabama
1979,10,273,Grady Ebensberger,DT,,0,0,0,,,,,,,,,,,,,,,,Houston
1979,11,301,Jesse Deramus,DT,,0,0,0,,,,,,,,,,,,,,,,Tennessee St.
1979,12,328,Drew Hill,WR,1993,0,2,9,74,211,0,1,0,0,0,3,19,0,634,9831,60,,,Georgia Tech
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1978,1,20,Elvis Peacock,RB,1981,0,0,1,10,27,,,,,,216,1001,7,46,474,2,,,Oklahoma
1978,2,46,Stan Johnson,NT,1978,0,0,0,1,10,,,,,,,,,,,,,,Tennessee St.
1978,2,53,Ron B. Smith,WR,1983,0,0,1,14,66,,,,,,1,7,0,63,1014,4,,,San Diego St.
1978,3,78,Frank Corral,K,1981,0,1,6,0,64,0,1,0,0,0,,,,,,,,,UCLA
1978,3,80,Leon White,C,,0,0,0,,,,,,,,,,,,,,,,Colorado
1978,4,105,Mark Manges,QB,1978,0,0,0,0,1,,,,,,,,,,,,,,Maryland
1978,7,189,Reggie Doss,DE,1987,0,0,6,44,149,,,,,,,,,,,,,20.0,Hampton
1978,9,246,Andre Anderson,DE,,0,0,0,,,,,,,,,,,,,,,,New Mexico St.
1978,10,273,Charles Peal,T,,0,0,0,,,,,,,,,,,,,,,,Indiana
1978,11,303,Ron Hostetler,LB,,0,0,0,,,,,,,,,,,,,,,,Penn St.
1978,12,330,Gus Coppens,T,1979,0,0,0,0,9,,,,,,,,,,,,,,UCLA
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1977,1,23,Bob Brudzinski,LB,1989,0,0,11,61,180,,,,,,,,,,,,9,14.5,Ohio St.
1977,2,31,Nolan Cromwell,DB,1987,3,4,9,66,161,0,1,0,0,0,7,55,3,,,,37,2.0,Kansas
1977,2,50,Billy Waddy,WR,1984,0,0,4,19,75,,,,,,13,77,0,120,1963,10,,,Colorado
1977,3,68,Ed Fulton,G,1979,0,0,0,0,9,,,,,,,,,,,,,,Maryland
1977,3,79,Wendell Tyler,RB,1986,0,1,6,58,108,,,,,,1344,6378,50,202,1816,16,,,UCLA
1977,4,91,Vince Ferragamo,QB,1986,0,0,4,32,75,902,1615,11336,76,91,60,77,3,,,,,,Nebraska
1977,4,107,Eary Jones,DE,,0,0,0,,,,,,,,,,,,,,,,Memphis
1977,5,130,Donnie Hickman,G,1978,0,0,0,2,10,,,,,,,,,,,,,,USC
1977,5,134,Jeff Williams,G,1982,0,0,3,18,56,,,,,,,,,,,,,,Rhode Island
1977,6,156,Art Best,RB,1980,0,0,0,0,31,,,,,,8,31,0,,,,,,Kent St.
1977,8,218,Rod Bockwoldt,DB,,0,0,0,,,,,,,,,,,,,,,,Weber St.
1977,10,274,Don Petersen,TE,,0,0,0,,,,,,,,,,,,,,,,Boston Col.
1977,11,302,Carson Long,K,1977,0,0,1,0,9,,,,,,,,,,,,,,Pittsburgh
1977,12,330,Barry Caudill,C,,0,0,0,,,,,,,,,,,,,,,,Southern Miss
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1976,1,26,Kevin McLain,LB,1979,0,0,0,5,48,,,,,,,,,,,,,,Colorado St.
1976,2,39,Pat Thomas,DB,1982,1,2,5,43,87,,,,,,,,,,,,26,,Texas A&M
1976,2,53,Ron McCartney,LB,1979,0,0,0,7,45,,,,,,,,,,,,,,Tennessee
1976,3,86,Jackie Slater HOF,T,1995,0,7,13,90,259,,,,,,,,,,,,,,Jackson St.
1976,4,96,Gerald Taylor,WR,,0,0,0,,,,,,,,,,,,,,,,Texas A&M-Kingsville
1976,5,128,Carl Ekern,LB,1988,0,1,8,52,166,,,,,,,,,,,,5,2.0,San Jose St.
1976,5,149,Ken Bordelon,LB,1982,0,0,2,15,82,,,,,,,,,,,,3,1.0,LSU
1976,5,155,Dwight Scales,WR,1984,0,0,0,12,90,,,,,,,,,56,1120,4,,,Grambling St.
1976,7,207,Larry Buie,DB,,0,0,0,,,,,,,,,,,,,,,,Mississippi St.
1976,9,263,Geb Church,DB,,0,0,0,,,,,,,,,,,,,,,,Stanford
1976,10,288,Freeman Johns,WR,1977,0,0,0,0,7,,,,,,,,,,,,,,SMU
1976,11,316,Brian Nemeth,TE,,0,0,0,,,,,,,,,,,,,,,,South Carolina
1976,12,344,Jim Jodat,RB,1983,0,0,1,8,87,,,,,,226,866,7,35,265,2,,,Carthage
1976,13,373,Steve Hamilton,QB,,0,0,0,,,,,,,,,,,,,,,,Emporia St.
1976,14,400,Al Burleson,DB,,0,0,0,,,,,,,,,,,,,,,,Washington
1976,15,429,Malcolm Campbell,WR,,0,0,0,,,,,,,,,,,,,,,,Cal State-Los Angeles
1976,16,456,Rick Gage,WR,,0,0,0,,,,,,,,,,,,,,,,Arkansas Tech
1976,17,485,Gary Shaw,DB,,0,0,0,,,,,,,,,,,,,,,,BYU
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1975,1,9,Mike Fanning,DT,1984,0,0,3,31,137,,,,,,,,,,,,,13.0,Notre Dame
1975,1,11,Dennis Harrah,G,1987,1,6,11,54,168,,,,,,,,,,,,,,Miami (FL)
1975,1,20,Doug France,T,1983,0,2,6,50,110,,,,,,,,,,,,,,Ohio St.
1975,2,28,Monte Jackson,DB,1983,1,2,6,55,112,,,,,,,,,,,,23,,San Diego St.
1975,2,48,Leroy Jones,DE,1983,0,0,7,40,111,,,,,,,,,,,,3,1.5,Norfolk St.
1975,3,61,Geoff Reece,C,1977,0,0,0,1,17,,,,,,,,,,,,,,Washington St.
1975,3,67,Dan Nugent,G,1980,0,0,1,11,58,,,,,,,,,,,,,,Auburn
1975,4,98,Rod Perry,DB,1984,0,2,6,44,118,,,,,,,,,,,,30,,Colorado
1975,5,112,Wayne Hammond,DT,1976,0,0,0,1,5,,,,,,,,,,,,,,Montana St.
1975,5,126,Rick Nuzum,C,1978,0,0,0,2,30,,,,,,,,,,,,,,Kentucky
1975,6,140,Darius McCarthy,WR,,0,0,0,,,,,,,,,,,,,,,,South Carolina St.
1975,7,176,Pat Haden,QB,1981,0,1,4,33,65,731,1363,9296,52,60,124,609,6,,,,,,USC
1975,8,204,John Washington,DB,,0,0,0,,,,,,,,,,,,,,,,Tulane
1975,9,229,Gordy Riegel,LB,,0,0,0,,,,,,,,,,,,,,,,Stanford
1975,11,281,Howard Strickland,RB,,0,0,0,,,,,,,,,,,,,,,,California
1975,12,307,Chandler Williams,WR,,0,0,0,,,,,,,,,,,,,,,,
1975,13,332,A.J. Jacobs,DB,,0,0,0,,,,,,,,,,,,,,,,Louisville
1975,14,360,Arthur Allen,WR,,0,0,0,,,,,,,,,,,,,,,,
1975,15,385,Alvin White,QB,,0,0,0,,,,,,,,,,,,,,,,Oregon St.
1975,16,410,Francis Reynolds,RB,,0,0,0,,,,,,,,,,,,,,,,Alcorn St.
1975,17,438,Skip Boyd,P,,0,0,0,,,,,,,,,,,,,,,,Washington
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1974,1,11,John Cappelletti,RB,1983,0,0,5,34,105,,,,,,824,2951,24,135,1233,4,,,Penn St.
1974,2,50,Bill Simpson,DB,1982,0,0,7,57,108,,,,,,,,,,,,34,1.0,Michigan St.
1974,3,76,Al Oliver,T,,0,0,0,,,,,,,,,,,,,,,,UCLA
1974,4,99,Norris Weese,QB,1979,0,0,1,9,57,143,251,1887,7,14,69,362,5,,,,,,Mississippi
1974,4,102,Frank Johnson,T,,0,0,0,,,,,,,,,,,,,,,,California-Riverside
1974,7,158,John Harvey,RB,,0,0,0,,,,,,,,,,,,,,,,Texas-Arlington
