Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
2003,6,194,Aaron Hunt,DE,,0,0,0,,,,,,,,,,,,,,,,Texas Tech
2003,7,227,Clint Mitchell,DE,,0,0,0,,,,,,,,,,,,,,,,Florida
2003,7,235,Ahmaad Galloway,RB,,0,0,0,,,,,,,,,,,,,,,,Alabama
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
2002,1,19,Ashley Lelie,WR,2008,0,0,4,35,107,,,,,,20,172,0,217,3749,15,,,Hawaii
2002,2,51,Clinton Portis,RB,2010,0,2,7,70,113,3,6,47,3,0,2230,9923,75,247,2018,5,,,Miami (FL)
2002,3,96,Dorsett Davis,DE,2003,0,0,0,1,14,,,,,,,,,,,,,,Mississippi St.
2002,4,131,Sam Brandon,DB,2006,0,0,0,9,63,,,,,,,,,,,,1,,UNLV
2002,5,144,Herb Haygood,WR,2002,0,0,0,0,4,,,,,,,,,,,,,,Michigan St.
2002,6,191,Jeb Putzier,TE,2008,0,0,1,17,69,,,,,,,,,96,1251,3,,,Boise St.
2002,7,228,Chris Young,DB,2004,0,0,0,2,21,,,,,,,,,,,,,,Georgia Tech
2002,7,231,Monsanto Pope,DT,2005,0,0,1,12,48,,,,,,,,,,,,,6.0,Virginia
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
2001,1,24,Willie Middlebrooks,DB,2005,0,0,0,4,56,,,,,,,,,,,,,1.0,Minnesota
2001,2,51,Paul Toviessi,DE,,0,0,0,,,,,,,,,,,,,,,,Marshall
2001,3,87,Reggie Hayward,DE,2009,0,0,3,33,92,,,,,,,,,,,,1,39.5,Iowa St.
2001,4,113,Ben Hamilton,G,2010,0,0,8,43,118,,,,,,,,,,,,,,Minnesota
2001,4,120,Nick Harris,P,2012,0,0,10,0,183,0,1,0,0,0,2,-7,0,,,,,,California
2001,6,190,Kevin Kasper,WR,2006,0,0,0,3,39,,,,,,7,34,0,24,287,3,,,Iowa
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
2000,1,15,Deltha O'Neal,DB,2008,1,2,6,47,132,,,,,,1,0,0,2,4,0,34,1.0,California
2000,2,40,Ian Gold,LB,2007,0,1,5,39,115,,,,,,,,,,,,4,17.0,Michigan
2000,2,45,Kenoy Kennedy,DB,2007,0,0,7,34,115,,,,,,,,,,,,10,6.0,Arkansas
2000,3,70,Chris Cole,WR,2003,0,0,0,1,35,,,,,,2,8,0,12,164,0,,,Texas A&M
2000,4,101,Jerry Johnson,DT,2001,0,0,0,1,9,,,,,,,,,,,,,,Florida St.
2000,4,112,Cooper Carlisle,G,2012,0,0,8,45,190,,,,,,,,,1,6,1,,,Florida
2000,5,154,Muneer Moore,WR,,0,0,0,,,,,,,,,,,,,,,,Richmond
2000,6,189,Mike Anderson,RB,2007,0,0,3,36,98,,,,,,919,4067,37,92,727,5,,,Utah
2000,7,214,Jarious Jackson,QB,2003,0,0,0,0,5,11,22,114,0,1,7,15,0,,,,,,Notre Dame
2000,7,246,Leroy Fields,WR,,0,0,0,,,,,,,,,,,,,,,,Jackson St.
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1999,1,31,Al Wilson,LB,2006,1,5,8,68,125,,,,,,,,,,,,5,21.5,Tennessee
1999,2,58,Montae Reagor,DT,2007,0,0,3,23,99,,,,,,,,,,,,1,17.0,Texas Tech
1999,2,61,Lennie Friedman,G,2007,0,0,1,17,97,,,,,,,,,,,,,,Duke
1999,3,67,Chris Watson,DB,2002,0,0,0,9,58,,,,,,,,,,,,2,,East. Illinois
1999,3,93,Travis McGriff,WR,2001,0,0,0,1,34,,,,,,,,,5,88,1,,,Florida
1999,4,127,Olandis Gary,RB,2003,0,0,1,16,48,,,,,,496,1998,11,59,415,0,,,Georgia
1999,5,158,David Bowens,DE,2010,0,0,2,32,167,,,,,,,,,,,,4,38.5,West. Illinois
1999,5,167,Darwin Brown,DB,,0,0,0,,,,,,,,,,,,,,,,Texas Tech
1999,6,179,Desmond Clark,TE,2010,0,0,6,38,162,,,,,,,,,323,3591,27,,,Wake Forest
1999,6,204,Chad Plummer,WR,2000,0,0,0,0,4,,,,,,,,,,,,,,Cincinnati
1999,7,218,Billy Miller,TE,2008,0,0,0,24,114,,,,,,,,,200,2248,10,,,USC
1999,7,238,Justin Swift,TE,2002,0,0,0,5,49,,,,,,,,,22,137,1,,,Kansas St.
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1998,1,30,Marcus Nash,WR,1999,0,0,0,1,11,,,,,,,,,4,76,0,,,Tennessee
1998,2,61,Eric Brown,DB,2004,0,0,6,31,97,,,,,,,,,,,,9,6.5,Mississippi St.
1998,3,91,Brian Griese,QB,2008,0,1,5,52,93,1752,2796,19440,119,99,238,582,5,2,-10,0,,,Michigan
1998,4,122,Curtis Alexander,RB,,0,0,0,,,,,,,,,,,,,,,,Alabama
1998,5,153,Chris Howard,RB,2000,0,0,0,1,22,,,,,,41,123,1,5,37,0,,,Michigan
1998,7,200,Trey Teague,C,2005,0,0,5,28,94,,,,,,,,,,,,,,Tennessee
