Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
2000,5,165,Troy Walters,WR,2007,0,0,0,12,98,,,,,,4,42,0,102,1135,9,,,Stanford
2000,7,240,Mike Malano,C,,0,0,0,,,,,,,,,,,,,,,,San Diego St.
2000,7,244,Giles Cole,TE,,0,0,0,,,,,,,,,,,,,,,,Texas A&M-Kingsville
2000,7,248,Lewis Kelly,T,2005,0,0,0,3,18,,,,,,,,,,,,,,South Carolina St.
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1999,1,11,Daunte Culpepper,QB,2009,0,3,5,86,105,2016,3199,24153,149,106,514,2652,34,1,0,0,,,Central Florida
1999,1,29,Dimitrius Underwood,DT,2001,0,0,0,1,19,,,,,,,,,,,,,4.0,Michigan St.
1999,2,44,Jim Kleinsasser,TE,2011,0,0,10,31,181,,,,,,43,147,1,192,1688,6,,,North Dakota
1999,4,120,Kenny Wright,DB,2007,0,0,3,26,133,,,,,,,,,,,,7,3.0,
1999,4,125,Jay Humphrey,T,,0,0,0,,,,,,,,,,,,,,,,Texas
1999,5,169,Chris Jones,LB,,0,0,0,,,,,,,,,,,,,,,,Clemson
1999,6,185,Talance Sawyer,DE,2003,0,0,2,13,39,,,,,,,,,,,,1,11.0,UNLV
1999,6,199,Antico Dalton,LB,2000,0,0,0,0,5,,,,,,,,,,,,,,Hampton
1999,7,236,Noel Scarlett,DT,2000,0,0,0,0,1,,,,,,,,,,,,,,Langston
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1998,1,21,Randy Moss,WR,2012,4,6,12,125,218,4,8,106,2,1,25,159,0,982,15292,156,1,,Marshall
1998,2,51,Kailee Wong,LB,2006,0,0,6,38,123,,,,,,,,,,,,6,21.5,Stanford
1998,3,80,Ramos McDonald,DB,2000,0,0,1,9,32,,,,,,,,,,,,1,,New Mexico
1998,4,110,Kivuusama Mays,LB,1999,0,0,0,3,30,,,,,,,,,,,,,,North Carolina
1998,5,144,Kerry Cooks,DB,1998,0,0,0,1,9,,,,,,,,,,,,,,Iowa
1998,6,173,Matt Birk,C,2012,0,6,12,70,210,,,,,,,,,,,,,,Harvard
1998,7,208,Chester Burnett,LB,2000,0,0,0,0,12,,,,,,,,,,,,,,Arizona
1998,7,225,Tony Darden,DB,2000,0,0,0,2,16,,,,,,,,,,,,,,Texas Tech
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1997,1,20,Dwayne Rudd,LB,2003,0,0,5,40,109,,,,,,,,,,,,1,11.5,Alabama
1997,2,49,Torrian Gray,FS,1998,0,0,0,3,25,,,,,,,,,,,,1,1.0,Virginia Tech
1997,3,78,Stalin Colinet,DT,2002,0,0,2,21,68,,,,,,,,,,,,,5.5,Boston Col.
1997,4,113,Antonio Banks,DB,2000,0,0,0,2,24,,,,,,,,,,,,,,Virginia Tech
1997,5,151,Tony Williams,DT,2004,0,0,7,32,103,,,,,,,,,,,,,22.0,Memphis
1997,6,183,Robert Tate,DB,2006,0,0,2,16,116,,,,,,1,4,0,2,20,0,5,,Cincinnati
1997,7,220,Artie Ulmer,LB,2005,0,0,0,5,90,,,,,,,,,,,,,1.0,Valdosta St.
1997,7,235,Matthew Hatchette,WR,2003,0,0,0,9,65,,,,,,,,,60,887,6,,,Langston
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1996,1,16,Duane Clemons,DE,2005,0,0,5,38,142,,,,,,,,,,,,,49.5,California
1996,2,45,James Manley,DT,1996,0,0,0,0,0,,,,,,,,,,,,,,Vanderbilt
1996,3,75,Moe Williams,RB,2005,0,0,1,28,132,,,,,,435,1826,21,154,1511,4,,,Kentucky
1996,4,97,Hunter Goodwin,TE,2003,0,0,2,13,119,,,,,,,,,37,265,2,,,Texas A&M
1996,5,148,Sean Boyd,DB,1996,0,0,0,0,2,,,,,,,,,,,,,,North Carolina
1996,7,223,Jon Merrill,G,,0,0,0,,,,,,,,,,,,,,,,Duke
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1995,1,11,Derrick L. Alexander,DE,1999,0,0,5,26,73,,,,,,,,,,,,,20.0,Florida St.
1995,1,24,Korey Stringer,T,2000,0,1,6,44,93,,,,,,,,,1,-1,0,,,Ohio St.
1995,2,42,Orlando Thomas,FS,2001,0,0,7,36,98,,,,,,,,,,,,22,1.5,La-Lafayette
1995,2,55,Corey Fuller,DB,2004,0,0,9,41,152,,,,,,,,,,,,17,1.5,Florida St.
1995,4,111,Chad May,QB,,0,0,0,,,,,,,,,,,,,,,,Kansas St.
1995,5,157,James Stewart,RB,1995,0,0,0,1,4,,,,,,31,144,0,1,3,0,,,Miami (FL)
1995,6,189,John Solomon,LB,,0,0,0,,,,,,,,,,,,,,,,Sam Houston St.
1995,7,232,Jose White,DT,1998,0,0,0,2,18,,,,,,,,,,,,,3.0,Howard
1995,7,243,Jason Fisk,DT,2006,0,0,7,46,182,,,,,,,,,,,,3,19.0,Stanford
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1994,1,18,Dewayne Washington,DB,2005,0,0,11,66,191,,,,,,,,,,,,31,1.0,North Carolina St.
1994,1,19,Todd Steussie,T,2007,0,2,12,75,212,,,,,,,,,,,,,,California
1994,2,40,David Palmer,WR,2000,0,0,0,9,84,0,0,0,0,0,34,125,1,73,631,1,,,Alabama
1994,2,55,Fernando Smith,DE,2000,0,0,2,19,79,,,,,,,,,,,,,20.0,Jackson St.
1994,4,125,Mike Wells,DT,2001,0,0,4,31,115,,,,,,,,,1,13,0,1,6.5,Iowa
1994,5,134,Shelly Hammonds,DB,1995,0,0,0,0,1,,,,,,,,,,,,,,Penn St.
1994,6,179,Andrew Jordan,TE,2001,0,0,2,12,92,,,,,,,,,100,772,4,,,West. Carolina
1994,7,211,Pete Bercich,LB,2000,0,0,0,5,57,,,,,,,,,,,,,,Notre Dame
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1993,1,21,Robert Smith,RB,2000,0,2,6,61,98,,,,,,1411,6818,32,178,1292,6,,,Ohio St.
1993,2,52,Qadry Ismail,WR,2002,0,0,4,38,137,,,,,,5,25,0,353,5137,33,,,Syracuse
