Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1989,2,56,Wesley Walls,TE,2003,0,5,9,58,196,,,,,,,,,450,5291,54,,,Mississippi
1989,3,84,Keith Henderson,RB,1992,0,0,0,14,37,1,1,36,1,0,194,755,4,42,532,0,,,Georgia
1989,4,112,Michael Barber,WR,1992,0,0,0,4,41,,,,,,1,-13,0,38,483,2,,,Marshall
1989,5,122,Johnnie Jackson,DB,1992,0,0,0,11,55,,,,,,,,,,,,3,2.0,Houston
1989,6,167,Steve Hendrickson,LB,1995,0,0,1,14,100,,,,,,3,6,1,5,48,1,1,,California
1989,9,251,Rudy Harmon,LB,,0,0,0,,,,,,,,,,,,,,,,LSU
1989,10,279,Andy Sinclair,C,,0,0,0,,,,,,,,,,,,,,,,Stanford
1989,11,289,Jim Bell,RB,,0,0,0,,,,,,,,,,,,,,,,Boston Col.
1989,11,307,Norm McGee,WR,,0,0,0,,,,,,,,,,,,,,,,North Dakota
1989,12,319,Antonio Goss,LB,1996,0,0,0,6,92,,,,,,,,,,,,,1.0,North Carolina
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1988,2,33,Danny Stubbs,DE,1998,0,0,3,32,134,,,,,,,,,,,,,51.5,Miami (FL)
1988,2,39,Pierce Holt,DE,1995,0,1,7,45,109,,,,,,,,,,,,,37.0,
1988,3,80,Bill Romanowski,LB,2003,0,2,13,84,243,,,,,,,,,,,,18,39.5,Boston Col.
1988,4,102,Barry Helton,P,1991,0,0,3,0,50,2,2,22,0,0,2,0,0,,,,,,Colorado
1988,7,191,Kevin Bryant,LB,,0,0,0,,,,,,,,,,,,,,,,Delaware St.
1988,8,219,Larry Clarkson,T,,0,0,0,,,,,,,,,,,,,,,,Montana
1988,9,247,Brian Bonner,LB,1989,0,0,0,0,6,,,,,,,,,,,,,,Minnesota
1988,10,275,Tim Foley,K,,0,0,0,,,,,,,,,,,,,,,,Georgia Southern
1988,11,303,Chet Brooks,DB,1990,0,0,2,13,33,,,,,,,,,,,,3,1.0,Texas A&M
1988,12,331,George Jr. Mira,LB,,0,0,0,,,,,,,,,,,,,,,,Miami (FL)
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1987,1,22,Harris Barton,T,1996,2,1,10,80,138,,,,,,,,,,,,,,North Carolina
1987,1,25,Terrence Flagler,RB,1991,0,0,0,6,41,,,,,,56,237,2,33,366,1,,,Clemson
1987,2,37,Jeff Bregel,G,1989,0,0,0,3,21,,,,,,,,,,,,,,USC
1987,5,134,Paul Jokisch,WR,,0,0,0,,,,,,,,,,,,,,,,Michigan
1987,6,162,Bob White,LB,,0,0,0,,,,,,,,,,,,,,,,Penn St.
1987,7,189,Steve DeLine,K,1989,0,0,0,0,8,,,,,,,,,,,,,,Colorado St.
1987,8,217,David Grayson,LB,1991,0,0,3,20,54,,,,,,,,,,,,3,8.0,Fresno St.
1987,9,245,Jonathan Shelley,DB,1987,0,0,0,0,1,,,,,,,,,,,,,,Mississippi
1987,10,275,John Paye,QB,,0,0,0,,,,,,,,,,,,,,,,Stanford
1987,11,301,Calvin Nicholas,WR,1988,0,0,0,0,7,,,,,,,,,1,14,0,,,Grambling St.
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1986,2,39,Larry Roberts,DE,1993,0,0,2,24,89,,,,,,,,,,,,1,28.0,Alabama
1986,3,56,Tom Rathman,RB,1994,0,0,7,40,131,,,,,,544,2020,26,320,2684,8,,,Nebraska
1986,3,64,Tim McKyer,DB,1997,0,0,7,50,170,,,,,,,,,,,,33,3.0,Texas-Arlington
1986,3,76,John Taylor,WR,1995,0,2,7,59,121,2,2,62,0,0,6,31,0,347,5598,43,,,Delaware St.
1986,4,96,Charles Haley,DE,1999,2,5,8,83,169,,,,,,,,,,,,2,100.5,James Madison
1986,4,101,Steve Wallace,T,1997,0,1,8,70,176,,,,,,,,,,,,,,Auburn
1986,4,102,Kevin Fagan,DE,1993,0,0,5,35,83,,,,,,,,,,,,,25.5,Miami (FL)
1986,5,131,Pat Miller,LB,1988,0,0,0,2,9,,,,,,,,,,,,,1.0,Florida
1986,6,162,Don Griffin,DB,1996,0,0,9,57,161,,,,,,,,,,,,25,6.5,Middle Tenn. St.
1986,8,203,Jim Popp,TE,,0,0,0,,,,,,,,,,,,,,,,Vanderbilt
1986,9,240,Tony Cherry,RB,1987,0,0,0,1,6,,,,,,24,107,1,,,,,,Oregon
1986,10,267,Elliston Stinson,WR,,0,0,0,,,,,,,,,,,,,,,,Rice
1986,10,270,Harold Hallman,LB,,0,0,0,,,,,,,,,,,,,,,,Auburn
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1985,1,16,Jerry Rice HOF,WR,2004,10,13,18,160,303,3,10,71,1,1,87,645,10,1549,22895,197,,,Miss. Valley St.
1985,3,75,Ricky Moore,RB,1988,0,0,1,2,22,,,,,,40,126,1,27,220,0,,,Alabama
1985,5,140,Bruce Collie,G,1991,0,0,2,21,91,,,,,,,,,,,,,,Texas-Arlington
1985,6,168,Scott Barry,QB,,0,0,0,,,,,,,,,,,,,,,,California-Davis
1985,11,308,David Wood,DE,,0,0,0,,,,,,,,,,,,,,,,Arizona
1985,12,336,Donald Chumley,DT,,0,0,0,,,,,,,,,,,,,,,,Georgia
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1984,1,24,Todd Shell,LB,1987,0,0,1,13,38,,,,,,,,,,,,5,7.0,BYU
1984,2,56,John Frank,TE,1988,0,0,0,14,66,,,,,,2,-1,0,65,662,10,,,Ohio St.
1984,3,73,Guy McIntyre,G,1996,0,5,8,63,186,,,,,,,,,2,21,1,,,Georgia
1984,5,121,Michael Carter,NT,1992,1,3,8,67,121,,,,,,,,,,,,1,22.5,SMU
1984,5,139,Jeff Fuller,DB,1989,0,0,2,20,71,,,,,,,,,,,,10,9.0,Texas A&M
1984,9,239,Lee Miller,DB,,0,0,0,,,,,,,,,,,,,,,,Cal State-Fullerton
1984,9,248,Derrick Harmon,RB,1986,0,0,0,5,39,0,3,0,0,0,94,361,2,23,203,0,,,Cornell
1984,10,275,Dave Moritz,WR,,0,0,0,,,,,,,,,,,,,,,,Iowa
1984,11,307,Kirk Pendleton,WR,,0,0,0,,,,,,,,,,,,,,,,BYU
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1983,2,49,Roger Craig,RB,1993,1,4,9,93,165,,,,,,1991,8189,56,566,4911,17,,,Nebraska
1983,3,59,Blanchard Montgomery,LB,1984,0,0,0,4,27,,,,,,,,,,,,,,UCLA
1983,4,90,Tom Holmoe,DB,1989,0,0,0,10,82,,,,,,,,,,,,7,,BYU
1983,5,117,Riki Ellison,LB,1992,0,0,8,52,124,,,,,,,,,,,,1,5.0,USC
1983,7,175,Gary Moten,LB,1987,0,0,0,0,7,,,,,,,,,,,,,,SMU
1983,9,229,Mike Mularkey,TE,1991,0,0,2,20,114,,,,,,1,-6,0,102,1222,9,,,Florida
1983,10,259,Jeff Merrell,DT,,0,0,0,,,,,,,,,,,,,,,,Nebraska
1983,11,289,Jesse Sapolu,C,1997,0,2,10,67,183,,,,,,,,,,,,,,Hawaii
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1982,2,29,Bubba Paris,T,1991,0,0,7,53,130,,,,,,,,,,,,,,Michigan
1982,5,139,Newton Williams,RB,1983,0,0,0,1,22,,,,,,28,77,0,4,46,0,,,Arizona St.
1982,6,151,Vince Williams,RB,1983,0,0,0,1,3,,,,,,20,68,0,4,33,0,,,Oregon
1982,7,195,Ron Ferrari,LB,1986,0,0,0,6,68,,,,,,,,,,,,,4.0,Illinois
1982,9,251,Bryan Clark,QB,1984,0,0,0,0,1,,,,,,,,,,,,,,Michigan St.
1982,10,269,Dana McLemore,DB,1987,0,0,0,11,72,,,,,,,,,,,,5,,Hawaii
1982,10,279,Tim Barbian,DT,,0,0,0,,,,,,,,,,,,,,,,West. Illinois
1982,11,306,Gary Gibson,LB,,0,0,0,,,,,,,,,,,,,,,,Arizona
1982,12,334,Tim Washington,DB,1982,0,0,0,0,2,,,,,,,,,,,,,,Fresno St.
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1981,1,8,Ronnie Lott HOF,DB,1994,6,10,14,118,192,,,,,,,,,,,,63,8.5,USC
1981,2,36,John Harty,NT,1986,0,0,1,11,42,,,,,,,,,,,,,2.5,Iowa
1981,2,40,Eric Wright,DB,1990,1,2,6,55,110,,,,,,,,,,,,18,,Missouri
1981,3,65,Carlton Williamson,DB,1987,0,2,6,40,88,,,,,,,,,,,,17,1.0,Pittsburgh
1981,5,121,Lynn Thomas,DB,1982,0,0,0,2,24,,,,,,,,,,,,,,Pittsburgh
1981,5,122,Arrington Jones,RB,1981,0,0,0,0,1,,,,,,,,,,,,,,Winston-Salem St.
1981,6,147,Pete Kugler,NT,1990,0,0,2,20,81,,,,,,,,,,,,,12.5,Penn St.
1981,8,203,Garry White,RB,,0,0,0,,,,,,,,,,,,,,,,Minnesota
1981,11,286,Ronnie DeBose,TE,,0,0,0,,,,,,,,,,,,,,,,UCLA
1981,12,313,Major Ogilvie,RB,,0,0,0,,,,,,,,,,,,,,,,Alabama
1981,12,322,Joe Adams,QB,,0,0,0,,,,,,,,,,,,,,,,Tennessee St.
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1980,1,13,Earl Cooper,RB,1986,0,0,4,25,93,,,,,,298,1152,6,213,1908,12,,,Rice
1980,1,20,Jim Stuckey,DE,1986,0,0,3,25,93,,,,,,,,,,,,,7.5,Clemson
1980,2,39,Keena Turner,LB,1990,0,1,9,62,153,,,,,,,,,,,,11,19.5,Purdue
1980,3,65,Jim Miller,P,1987,0,0,3,0,45,,,,,,2,-12,0,,,,,,Mississippi
1980,3,77,Craig Puki,LB,1982,0,0,0,7,39,,,,,,,,,,,,1,,Tennessee
1980,4,84,Ricky Churchman,DB,1981,0,0,1,6,19,,,,,,,,,,,,4,,Texas
1980,4,98,David Hodge,LB,,0,0,0,,,,,,,,,,,,,,,,Houston
1980,5,112,Ken Times,NT,1981,0,0,0,0,5,,,,,,,,,,,,,,Saginaw Valley St.
1980,6,139,Herb Williams,DB,1982,0,0,0,2,19,,,,,,,,,,,,,,Saginaw Valley St.
1980,8,210,Bobby Leopold,LB,1986,0,0,1,15,66,,,,,,,,,,,,5,2.5,Notre Dame
1980,9,237,Dan Hartwig,QB,,0,0,0,,,,,,,,,,,,,,,,California Lutheran
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1979,2,29,James Owens,RB,1984,0,0,1,12,70,,,,,,271,944,8,56,535,3,,,UCLA
1979,3,82,Joe Montana HOF,QB,1994,3,8,12,123,192,3409,5391,40551,273,139,457,1676,20,,,,,,Notre Dame
1979,5,111,Tom Seabron,LB,1980,0,0,0,1,18,,,,,,,,,,,,,,Michigan
1979,5,119,Jerry Aldridge,RB,1980,0,0,0,0,1,,,,,,,,,,,,,,
1979,6,138,Ruben Vaughan,DT,1984,0,0,0,2,27,,,,,,,,,,,,,4.0,Colorado
1979,7,166,Phil Francis,RB,1980,0,0,0,3,21,,,,,,38,154,1,35,221,0,,,Stanford
1979,9,221,Steve Hamilton,DT,,0,0,0,,,,,,,,,,,,,,,,Missouri
1979,10,249,Dwight Clark,WR,1987,1,2,7,61,134,0,3,0,0,0,6,50,0,506,6750,48,,,Clemson
1979,10,252,Howard Ballage,DB,,0,0,0,,,,,,,,,,,,,,,,Colorado
1979,11,276,Billy McBride,DB,,0,0,0,,,,,,,,,,,,,,,,Tennessee St.
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1978,1,7,Ken MacAfee,TE,1979,0,0,2,8,29,,,,,,,,,46,471,5,,,Notre Dame
1978,1,24,Dan Bunz,LB,1985,0,0,5,31,88,,,,,,,,,,,,4,1.0,Long Beach St.
1978,2,47,Walt Downing,G,1983,0,0,1,11,83,,,,,,,,,,,,,,Michigan
1978,3,79,Ernie Hughes,C,1983,0,0,2,9,45,,,,,,,,,,,,,,Notre Dame
1978,4,91,Terry LeCount,WR,1987,0,0,1,13,72,0,1,0,0,0,6,90,0,89,1354,7,,,Florida
1978,5,127,Archie Reese,DE,1983,0,0,4,28,83,,,,,,,,,,,,,5.0,Clemson
1978,5,133,Bruce Threadgill,DB,1978,0,0,0,1,14,0,2,0,0,2,,,,,,,,,Mississippi St.
1978,6,148,Elliott Walker,RB,1978,0,0,0,0,9,,,,,,,,,,,,,,Pittsburgh
1978,7,175,Fred Quillan,C,1987,0,2,8,55,143,,,,,,,,,,,,,,Oregon
1978,9,229,Herman Redden,DB,,0,0,0,,,,,,,,,,,,,,,,Howard
1978,9,233,Dean Moore,LB,1978,0,0,0,1,16,,,,,,,,,,,,,,Iowa
1978,9,249,Steve McDaniels,T,,0,0,0,,,,,,,,,,,,,,,,Notre Dame
1978,10,260,Mike Connell,P,1981,0,0,3,0,48,,,,,,1,0,0,,,,,,Cincinnati
1978,11,287,Willie McCray,DE,1978,0,0,0,1,16,,,,,,,,,,,,,,
1978,12,314,Dan Irons,T,,0,0,0,,,,,,,,,,,,,,,,Texas Tech
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1977,3,65,Elmo Boyd,WR,1978,0,0,0,2,11,,,,,,,,,9,115,1,,,East. Kentucky
1977,4,100,Stan Black,DB,1977,0,0,0,1,13,,,,,,,,,,,,,,Mississippi St.
1977,6,141,Mike Burns,DB,1978,0,0,1,6,29,,,,,,,,,,,,1,,USC
1977,6,155,Jim Harlan,T,1978,0,0,0,2,14,,,,,,,,,,,,,,Howard Payne
1977,7,183,Jim Van Wagner,RB,1978,0,0,0,0,5,,,,,,,,,1,-1,0,,,Michigan Tech
1977,9,239,David Posey,K,1978,0,0,1,0,11,,,,,,,,,,,,,,Florida
1977,11,295,Brian Billick,TE,,0,0,0,,,,,,,,,,,,,,,,BYU
1977,12,323,Scott Martin,G,,0,0,0,,,,,,,,,,,,,,,,North Dakota
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1976,2,42,Randy Cross,G,1988,0,3,13,77,185,,,,,,,,,,,,,,UCLA
1976,2,57,Eddie Lewis,DB,1980,0,0,1,13,73,,,,,,,,,,,,3,,Kansas
1976,4,100,Steve Rivera,WR,1977,0,0,0,0,15,,,,,,,,,2,14,0,,,California
1976,5,140,Tony Leonard,DB,1979,0,0,2,21,43,,,,,,,,,,,,5,,Virginia Union
1976,6,168,Robert Pennywell,LB,1980,0,0,3,28,61,,,,,,,,,,,,3,,Grambling St.
1976,6,177,Scott Bull,QB,1978,0,0,0,5,36,76,193,992,3,17,49,186,3,,,,,,Arkansas
1976,7,194,Jay Chesley,DB,,0,0,0,,,,,,,,,,,,,,,,Vanderbilt
1976,8,223,John Ayers,G,1987,0,0,9,53,157,,,,,,,,,,,,,,West Texas A&M
1976,9,250,Kenny Harrison,WR,1980,0,0,2,7,42,0,1,0,0,0,8,4,0,42,668,1,,,SMU
1976,10,275,Robin Ross,T,,0,0,0,,,,,,,,,,,,,,,,Washington St.
1976,11,305,Paul Hofer,RB,1981,0,0,1,24,77,,,,,,416,1746,16,147,1634,5,,,Mississippi
1976,12,332,Gerald Loper,G,,0,0,0,,,,,,,,,,,,,,,,Florida
1976,13,359,Larry Brumfield,DB,,0,0,0,,,,,,,,,,,,,,,,Indiana St.
1976,14,389,Johnny Miller,G,1977,0,0,0,1,6,,,,,,,,,,,,,,Livingstone
1976,15,416,Howard Stidham,LB,1977,0,0,0,0,4,,,,,,,,,,,,,,Tennessee Tech
1976,16,443,Reggie Lewis,DE,1984,0,0,0,5,34,,,,,,,,,,,,1,11.5,San Diego St.
1976,17,473,Darryl Jenkins,RB,,0,0,0,,,,,,,,,,,,,,,,San Jose St.
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1975,1,10,Jimmy Webb,DT,1981,0,0,5,33,106,,,,,,,,,,,,,,Mississippi St.
1975,2,35,Greg Collins,LB,1977,0,0,0,3,38,,,,,,,,,,,,,,Notre Dame
1975,3,71,Jeff Hart,T,1983,0,0,5,26,99,,,,,,,,,,,,,,Oregon St.
1975,3,72,Steve Mike-Mayer,K,1980,0,0,6,0,80,,,,,,,,,,,,,,Maryland
1975,3,74,Wayne Baker,DT,1975,0,0,0,1,14,,,,,,,,,,,,,,BYU
1975,4,85,Cleveland Elam,DT,1979,1,2,2,29,62,,,,,,,,,,,,,,Tennessee St.
1975,4,87,Frank Oliver,DB,1976,0,0,0,2,18,,,,,,,,,,,,,,Kentucky St.
1975,5,114,Wayne Bullock,RB,,0,0,0,,,,,,,,,,,,,,,,Notre Dame
1975,8,191,Preston Kendrick,LB,,0,0,0,,,,,,,,,,,,,,,,Florida
1975,9,218,James Johnson,DB,,0,0,0,,,,,,,,,,,,,,,,Tennessee St.
1975,9,223,Dan Natale,TE,,0,0,0,,,,,,,,,,,,,,,,Penn St.
1975,9,230,Caesar Douglas,T,,0,0,0,,,,,,,,,,,,,,,,Illinois Wesleyan
1975,10,243,Donnie Layton,RB,,0,0,0,,,,,,,,,,,,,,,,South Carolina St.
1975,11,270,Gene Hernandez,DB,,0,0,0,,,,,,,,,,,,,,,,TCU
1975,12,295,Rick Worley,QB,,0,0,0,,,,,,,,,,,,,,,,Howard Payne
1975,13,322,Dale Mitchell,LB,1977,0,0,0,2,17,,,,,,,,,,,,,,USC
1975,14,347,David Henson,WR,,0,0,0,,,,,,,,,,,,,,,,Abilene Christian
1975,15,374,Rich Lavin,TE,,0,0,0,,,,,,,,,,,,,,,,West. Illinois
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1974,1,9,Wilbur Jackson,RB,1982,0,0,5,39,94,,,,,,971,3852,13,183,1572,4,,,Alabama
1974,1,10,Bill Sandifer,DT,1978,0,0,2,14,46,,,,,,,,,,,,,,UCLA
1974,2,35,Keith Fahnhorst,T,1987,1,1,10,79,193,,,,,,,,,1,1,0,,,Minnesota
1974,2,49,Delvin Williams,RB,1981,1,2,6,57,100,1,5,18,0,1,1312,5598,33,152,1415,6,,,Kansas
1974,4,83,Clint Haslerig,WR,1976,0,0,0,0,26,,,,,,2,9,0,2,28,0,,,Michigan
1974,4,90,Sammy Johnson,RB,1979,0,0,0,11,62,0,2,0,0,0,206,830,9,45,378,0,,,North Carolina
1974,6,138,Mike Raines,DT,1974,0,0,0,0,2,,,,,,,,,,,,,,Alabama
1974,7,166,Kermit Johnson,RB,1976,0,0,0,1,22,,,,,,36,124,1,1,11,0,,,UCLA
1974,8,191,Jim Schnietz,G,,0,0,0,,,,,,,,,,,,,,,,Missouri
1974,9,216,Manfred Moore,RB,1977,0,0,0,1,51,,,,,,20,38,1,9,94,0,,,USC
1974,10,244,Glen Gaspard,LB,,0,0,0,,,,,,,,,,,,,,,,Texas
1974,11,269,Greg Battle,DB,,0,0,0,,,,,,,,,,,,,,,,Colorado St.
1974,12,294,Tom Hull,LB,1975,0,0,0,2,25,,,,,,,,,,,,,,Penn St.
1974,13,322,Tom Owen,QB,1981,0,0,1,8,26,170,349,2300,14,26,19,36,1,,,,,,Wichita St.
1974,14,347,Walt Williamson,DE,,0,0,0,,,,,,,,,,,,,,,,Michigan
1974,15,372,Leonard Gray,TE,,0,0,0,,,,,,,,,,,,,,,,Long Beach St.
1974,16,400,Jack Conners,DB,,0,0,0,,,,,,,,,,,,,,,,Oregon
1974,17,425,Levi Stanley,G,,0,0,0,,,,,,,,,,,,,,,,Hawaii
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1973,1,18,Mike Holmes,DB,1976,0,0,0,11,31,,,,,,1,-4,0,17,231,1,3,,Texas Southern
1973,2,41,Willie Harper,LB,1983,0,0,7,45,134,,,,,,,,,,,,3,3.0,Nebraska
1973,5,112,Mike Fulk,LB,,0,0,0,,,,,,,,,,,,,,,,Indiana
1973,5,122,Ed Beverly,WR,1973,0,0,0,0,2,,,,,,,,,,,,,,Arizona St.
1973,6,149,Arthur Moore,NT,1977,0,0,0,2,29,,,,,,,,,,,,,,Tulsa
1973,7,174,John Mitchell,LB,,0,0,0,,,,,,,,,,,,,,,,Alabama
1973,8,201,Dave Atkins,RB,1975,0,0,0,0,9,,,,,,5,23,1,1,-3,0,,,Texas-El Paso
1973,9,226,Roger Praetorius,RB,,0,0,0,,,,,,,,,,,,,,,,Syracuse
1973,10,253,Charlie Hunt,LB,1976,0,0,0,1,13,,,,,,,,,,,,,,Florida St.
1973,11,278,Tom Dahlberg,RB,,0,0,0,,,,,,,,,,,,,,,,Gustavus Adolphus
1973,12,305,Larry Pettus,T,,0,0,0,,,,,,,,,,,,,,,,Tennessee St.
1973,13,330,Alan Kelso,C,,0,0,0,,,,,,,,,,,,,,,,Washington
1973,14,357,Dennis Morrison,QB,1974,0,0,0,1,3,21,51,227,1,5,1,0,0,,,,,,Kansas St.
1973,15,382,Mike Bettiga,WR,1974,0,0,0,0,10,,,,,,,,,,,,,,Humboldt St.
1973,16,409,Mike Oven,TE,,0,0,0,,,,,,,,,,,,,,,,Georgia Tech
1973,17,434,Bob Erickson,G,,0,0,0,,,,,,,,,,,,,,,,North Dakota St.
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1972,1,19,Terry Beasley,WR,1975,0,0,1,6,29,,,,,,2,2,0,38,570,3,,,Auburn
1972,2,28,Ralph McGill,DB,1979,0,0,3,27,99,,,,,,,,,,,,8,,Tulsa
1972,2,44,Jean Barrett,T,1980,0,0,2,22,93,,,,,,,,,,,,,,Tulsa
1972,3,71,Jubilee Dunbar,WR,1974,0,0,1,5,19,,,,,,3,3,0,29,521,4,,,Saginaw Valley St.
1972,4,96,Windlan Hall,DB,1977,0,0,1,21,81,,,,,,,,,,,,2,,Arizona St.
1972,5,123,Mike Greene,LB,,0,0,0,,,,,,,,,,,,,,,,Georgia
1972,6,148,Jackie Walker,DB,,0,0,0,,,,,,,,,,,,,,,,Tennessee
1972,7,175,Ed Hardy,G,1973,0,0,0,0,3,,,,,,,,,,,,,,Jackson St.
1972,8,200,Tom Wittum,P,1977,0,2,5,0,70,1,3,15,0,0,3,66,0,2,29,0,,,Northern Illinois
1972,9,227,Jerry Brown,DB,,0,0,0,,,,,,,,,,,,,,,,Northwestern
1972,10,252,Steve Williams,DE,1974,0,0,0,1,12,,,,,,,,,,,,,,West. Carolina
1972,11,279,Tom Laputka,DE,,0,0,0,,,,,,,,,,,,,,,,Southern Illinois
1972,12,304,Steve Setzler,DE,,0,0,0,,,,,,,,,,,,,,,,
1972,13,331,Leon Pettigrew,T,,0,0,0,,,,,,,,,,,,,,,,Cal State-Northridge
1972,14,356,Eric Guthrie,QB,,0,0,0,,,,,,,,,,,,,,,,Boise St.
1972,15,383,Bob Maddox,DE,,0,0,0,,,,,,,,,,,,,,,,Frostburg St.
1972,16,408,Ron Davis,G,1973,0,0,0,0,2,,,,,,,,,,,,,,Virginia St.
1972,17,435,Ted Alexander,RB,,0,0,0,,,,,,,,,,,,,,,,Langston
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1971,1,23,William Anderson,DB,1976,0,0,0,2,15,,,,,,,,,,,,,,Ohio St.
1971,2,37,Ernie Janet,G,1975,0,0,1,6,31,,,,,,,,,,,,,,Washington
1971,2,49,Joe Orduna,RB,1974,0,0,0,2,39,,,,,,74,236,3,11,58,1,,,Nebraska
