Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1989,3,60,Naz Worthen,WR,1990,0,0,0,1,19,,,,,,,,,5,69,0,,,North Carolina St.
1989,4,88,Stan Petry,DB,1991,0,0,0,5,36,,,,,,,,,,,,4,0.5,TCU
1989,6,143,Robb Thomas,WR,1998,0,0,3,21,136,,,,,,1,-1,0,174,2229,11,,,Oregon St.
1989,7,171,Ron Sancho,LB,,0,0,0,,,,,,,,,,,,,,,,LSU
1989,8,199,Bryan Tobey,RB,,0,0,0,,,,,,,,,,,,,,,,Grambling St.
1989,8,220,Todd McNair,RB,1996,0,0,0,26,121,,,,,,147,803,3,254,2435,7,,,Temple
1989,9,227,Jack Phillips,DB,,0,0,0,,,,,,,,,,,,,,,,Alcorn St.
1989,10,255,Rob McGovern,LB,1992,0,0,0,4,46,,,,,,,,,,,,,,Holy Cross
1989,11,283,Marcus Turner,DB,1995,0,0,0,9,86,,,,,,,,,,,,8,1.0,UCLA
1989,12,311,Bill Jones,RB,1992,0,0,0,3,38,,,,,,10,47,0,35,240,6,,,Texas St.
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1988,1,2,Neil Smith,DE,2000,1,6,11,90,191,,,,,,,,,,,,4,104.5,Nebraska
1988,3,59,Kevin Porter,DB,1992,0,0,3,20,78,,,,,,,,,,,,1,1.5,Auburn
1988,4,96,J.R. Ambrose,WR,,0,0,0,,,,,,,,,,,,,,,,Mississippi
1988,6,139,James Saxon,FB,1995,0,0,0,15,111,0,1,0,0,1,145,533,5,69,515,0,,,San Jose St.
1988,7,170,Troy Stedman,LB,1988,0,0,0,0,5,,,,,,,,,,,,,,Washburn
1988,8,197,Alfredo Roberts,TE,1992,0,0,2,11,80,,,,,,,,,48,450,2,,,Miami (FL)
1988,9,224,Azizuddin Abdur-Ra'oof,WR,,0,0,0,,,,,,,,,,,,,,,,Maryland
1988,10,251,Kenny Gamble,RB,1990,0,0,0,0,19,,,,,,6,24,1,3,-5,0,1,,Colgate
1988,11,282,Danny McManus,QB,,0,0,0,,,,,,,,,,,,,,,,Florida St.
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1987,1,19,Paul Palmer,RB,1989,0,0,2,16,41,0,1,0,0,0,270,1053,4,74,731,4,,,Temple
1987,2,35,Christian Okoye,RB,1992,1,2,6,33,79,,,,,,1246,4897,40,42,294,0,,,Azusa Pacific
1987,3,73,Todd Howard,LB,1988,0,0,0,1,19,,,,,,,,,,,,,,Texas A&M
1987,5,128,Kitrick Taylor,WR,1993,0,0,0,5,47,,,,,,1,2,0,36,414,1,,,Washington St.
1987,7,186,Doug Hudson,QB,1987,0,0,0,0,1,0,1,0,0,0,1,0,0,,,,,,Nicholls St.
1987,8,218,Michael Clemons,RB,1987,0,0,0,0,8,,,,,,2,7,0,,,,,,William & Mary
1987,9,244,Randy Watts,DE,1987,0,0,0,1,5,,,,,,,,,,,,,3.0,Catawba
1987,10,271,James Evans,RB,1987,0,0,0,0,2,,,,,,,,,,,,,,Saginaw Valley St.
1987,11,298,Craig Richardson,WR,,0,0,0,,,,,,,,,,,,,,,,East. Washington
1987,12,325,Bruce Holmes,LB,1993,0,0,0,1,4,,,,,,,,,,,,,,Minnesota
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1986,1,7,Brian Jozwiak,G,1988,0,0,0,2,28,,,,,,,,,,,,,,West Virginia
1986,2,35,Dino Hackett,LB,1993,0,1,6,37,88,,,,,,,,,,,,1,9.0,Appalachian St.
1986,3,63,Leonard Griffin,DE,1993,0,0,3,20,103,,,,,,,,,,,,,16.5,Grambling St.
1986,4,87,Tom Baugh,C,1989,0,0,2,8,45,,,,,,,,,,,,,,Southern Illinois
1986,4,90,Chas Fox,WR,1986,0,0,0,0,4,,,,,,,,,5,59,1,,,Furman
1986,6,141,Kent Hagood,RB,,0,0,0,,,,,,,,,,,,,,,,South Carolina
1986,8,196,Lewis Colbert,P,1989,0,0,1,0,20,,,,,,,,,,,,,,Auburn
1986,9,229,Gary Baldinger,DE,1992,0,0,0,4,44,,,,,,,,,,,,,,Wake Forest
1986,10,257,Ike Readon,NT,1987,0,0,0,0,3,,,,,,,,,,,,,2.0,Hampton
1986,11,285,Aaron Pearson,LB,1988,0,0,2,8,43,,,,,,,,,,,,,,Mississippi St.
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1985,1,15,Ethan Horton,TE,1994,0,1,5,33,116,0,1,0,0,0,79,241,3,212,2360,17,,,North Carolina
1985,2,41,Jonathan Hayes,TE,1996,0,0,6,29,184,,,,,,,,,153,1718,13,,,Iowa
1985,4,99,Bob Olderman,G,1985,0,0,1,5,16,,,,,,,,,,,,,,Virginia
1985,5,126,Bruce King,RB,1987,0,0,0,1,28,,,,,,41,121,0,8,48,0,,,Purdue
1985,6,149,John Bostic,DB,1987,0,0,0,2,29,,,,,,,,,,,,1,,Bethune-Cookman
1985,7,180,Vince Thompson,DE,,0,0,0,,,,,,,,,,,,,,,,Missouri West.
1985,7,183,Dave Heffernan,G,1987,0,0,0,0,2,,,,,,,,,,,,,,Miami (FL)
1985,8,210,Ira Hillary,WR,1990,0,0,0,4,46,0,0,0,0,0,1,-2,0,27,303,2,,,South Carolina
1985,9,237,Mike Armentrout,DB,,0,0,0,,,,,,,,,,,,,,,,SW Missouri St.
1985,10,267,Jeff Smith,RB,1988,0,0,1,10,56,,,,,,204,752,5,87,718,7,,,Nebraska
1985,11,293,Chris Jackson,C,,0,0,0,,,,,,,,,,,,,,,,SMU
1985,12,321,Harper LeBel,TE,1998,0,0,0,8,136,,,,,,1,0,0,1,9,0,,,Colorado St.
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1984,1,5,Bill Maas,NT,1993,0,2,8,55,130,,,,,,,,,,,,,40.0,Pittsburgh
1984,1,21,John Alt,T,1996,0,2,10,68,179,,,,,,,,,,,,,,Iowa
1984,2,34,Scott Radecic,LB,1995,0,0,6,36,182,,,,,,,,,,,,8,7.0,Penn St.
1984,3,61,Herman Heard,RB,1989,0,0,5,24,87,,,,,,651,2694,13,132,1125,3,,,Southern Colorado
1984,4,90,Mark Robinson,DB,1990,0,0,3,20,88,,,,,,,,,,,,15,4.5,Penn St.
1984,5,117,Eric Holle,NT,1987,0,0,0,7,56,,,,,,,,,,,,,2.5,Texas
1984,5,134,Jeff Paine,LB,1987,0,0,0,4,29,,,,,,,,,,,,,1.0,Texas A&M
1984,6,146,Rufus Stevens,WR,,0,0,0,,,,,,,,,,,,,,,,Grambling St.
1984,7,173,Kevin Ross,DB,1997,0,2,13,66,204,,,,,,,,,,,,38,5.0,Temple
1984,8,202,Randy C. Clark,DB,1984,0,0,0,0,2,,,,,,,,,,,,,,Florida
1984,9,229,Scott Auer,G,1985,0,0,0,3,23,,,,,,,,,,,,,,Michigan St.
1984,9,240,Dave Hestera,TE,,0,0,0,,,,,,,,,,,,,,,,Colorado
1984,10,258,Al Wenglikowski,LB,1987,0,0,0,0,6,,,,,,,,,,,,,,Pittsburgh
1984,11,285,Bobby Johnson,RB,,0,0,0,,,,,,,,,,,,,,,,San Jose St.
1984,12,314,Mark Lang,LB,,0,0,0,,,,,,,,,,,,,,,,Texas
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1983,1,7,Todd Blackledge,QB,1989,0,0,0,12,46,424,881,5286,29,38,81,325,2,,,,,,Penn St.
1983,2,34,Dave Lutz,T,1995,0,0,11,64,187,,,,,,,,,,,,,,Georgia Tech
1983,3,61,Albert Lewis,DB,1998,2,4,13,78,225,,,,,,,,,,,,42,12.5,Grambling St.
1983,4,92,Ron Wetzel,TE,1983,0,0,0,1,16,,,,,,,,,,,,,,Arizona St.
1983,5,119,Jim Arnold,P,1994,1,2,11,0,174,0,1,0,0,0,3,42,0,,,,,,Vanderbilt
1983,6,146,Ellis Gardner,T,1984,0,0,0,1,17,,,,,,,,,,,,,,Georgia Tech
1983,7,173,Ken Thomas,RB,1983,0,0,0,2,14,,,,,,15,55,0,28,236,1,,,San Jose St.
1983,7,179,Daryl Posey,RB,,0,0,0,,,,,,,,,,,,,,,,Mississippi Col.
1983,8,204,Irv Eatman,T,1996,0,0,8,45,149,,,,,,,,,,,,,,UCLA
1983,9,231,Adam Lingner,C,1995,0,0,0,9,200,,,,,,,,,,,,,,Illinois
1983,10,257,Mark Shumate,NT,1985,0,0,0,0,8,,,,,,,,,,,,,,Wisconsin
1983,11,284,DeWayne Jackson,DE,,0,0,0,,,,,,,,,,,,,,,,South Carolina St.
1983,12,315,Ken Jones,T,,0,0,0,,,,,,,,,,,,,,,,Tennessee
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1982,1,11,Anthony Hancock,WR,1986,0,0,0,11,59,,,,,,,,,73,1266,5,,,Tennessee
1982,2,46,Calvin Daniels,LB,1986,0,0,3,23,70,,,,,,,,,,,,3,10.0,North Carolina
1982,4,100,Louis Haynes,LB,1983,0,0,0,2,11,,,,,,,,,,,,,,North Texas
1982,4,104,Stuart Anderson,LB,1985,0,0,0,2,40,,,,,,,,,,,,,,Virginia
1982,5,130,Del Thompson,RB,1982,0,0,0,0,6,,,,,,4,7,0,,,,,,Texas-El Paso
1982,6,157,Durwood Roquemore,DB,1987,0,0,0,5,29,,,,,,,,,,,,5,,Texas A&M-Kingsville
1982,7,184,Greg Smith,DE,1984,0,0,0,2,16,,,,,,,,,,,,,,Kansas
1982,8,214,Case deBruijn,P,1982,0,0,0,0,1,,,,,,,,,,,,,,Idaho St.
1982,9,241,Lyndle Byford,T,,0,0,0,,,,,,,,,,,,,,,,Oklahoma
1982,10,268,Larry Brodsky,WR,,0,0,0,,,,,,,,,,,,,,,,Miami (FL)
1982,11,297,Bob Carter,WR,,0,0,0,,,,,,,,,,,,,,,,Arizona
1982,12,324,Mike Miller,DB,,0,0,0,,,,,,,,,,,,,,,,Texas St.
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1981,1,14,Willie Scott,TE,1988,0,0,3,13,98,,,,,,1,1,0,89,766,15,,,South Carolina
1981,2,41,Joe Delaney,RB,1982,0,1,2,17,23,,,,,,329,1501,3,33,299,0,,,
1981,3,70,Marvin Harvey,TE,1981,0,0,0,0,7,,,,,,,,,,,,,,Southern Miss
1981,3,75,Roger Taylor,T,1981,0,0,0,1,13,,,,,,,,,,,,,,Oklahoma St.
1981,3,78,Lloyd Burruss,DB,1991,0,1,8,43,145,,,,,,,,,,,,22,2.5,Maryland
1981,4,97,Ron Washington,WR,,0,0,0,,,,,,,,,,,,,,,,Arizona St.
1981,5,124,Todd Thomas,C,1981,0,0,0,1,15,,,,,,,,,,,,,,North Dakota
1981,6,153,Dock Luckie,DT,,0,0,0,,,,,,,,,,,,,,,,Florida
1981,7,180,Billy Jackson,RB,1984,0,0,2,13,57,,,,,,399,1365,16,58,416,2,,,Alabama
1981,8,206,David Dorn,WR,,0,0,0,,,,,,,,,,,,,,,,Rutgers
1981,9,237,Anthony Vereen,DB,,0,0,0,,,,,,,,,,,,,,,,SE Louisiana
1981,10,262,Les Studdard,C,1983,0,0,0,2,15,,,,,,1,0,0,,,,,,Texas
1981,11,289,Frank Case,DE,1981,0,0,0,1,7,,,,,,,,,,,,,,Penn St.
1981,12,319,Bob Gagliano,QB,1992,0,0,0,13,32,249,486,3431,17,27,93,352,4,,,,,,Utah St.
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1980,1,11,Brad Budde,G,1986,0,0,6,31,92,,,,,,,,,,,,,,USC
1980,3,66,James Hadnot,RB,1983,0,0,1,12,43,0,1,0,0,1,266,1029,5,54,426,0,,,Texas Tech
1980,4,94,Dave Klug,LB,1983,0,0,0,3,26,,,,,,,,,,,,,,
1980,5,114,Carlos Carson,WR,1989,0,1,7,51,126,1,1,48,1,0,12,62,0,353,6372,33,,,LSU
1980,5,115,Dan Pensick,DT,,0,0,0,,,,,,,,,,,,,,,,Nebraska
1980,6,147,Bubba Garcia,WR,1981,0,0,0,0,6,,,,,,,,,3,27,1,,,Texas-El Paso
1980,6,164,Larry Heater,RB,1983,0,0,0,3,29,,,,,,114,373,3,12,154,0,,,Arizona
1980,8,203,Sam Stepney,LB,,0,0,0,,,,,,,,,,,,,,,,Boston Univ.
1980,9,230,Tom Donovan,WR,1980,0,0,0,0,5,,,,,,,,,,,,,,Penn St.
1980,10,261,Rob Martinovich,T,,0,0,0,,,,,,,,,,,,,,,,Notre Dame
1980,11,287,Dale Markham,T,1981,0,0,0,0,3,,,,,,,,,,,,,,North Dakota
1980,12,314,Mike Brewington,LB,,0,0,0,,,,,,,,,,,,,,,,East Carolina
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1979,1,2,Mike Bell,DE,1991,0,0,7,45,135,,,,,,,,,,,,,40.0,Colorado St.
1979,1,23,Steve Fuller,QB,1986,0,0,2,29,90,605,1066,7156,28,41,186,908,11,,,,,,Clemson
1979,4,85,Frank Manumaleuga,LB,1981,0,0,2,16,35,,,,,,1,-3,0,,,,6,,San Jose St.
1979,5,112,Earl Gant,RB,1980,0,0,0,3,20,,,,,,65,228,1,24,169,0,,,Missouri
1979,6,140,Robert Gaines,WR,,0,0,0,,,,,,,,,,,,,,,,Washington
1979,7,167,Ken Kremer,NT,1984,0,0,1,18,87,,,,,,,,,,,,1,5.5,Ball St.
1979,8,195,Mike A. Williams,TE,1981,0,0,1,6,33,,,,,,71,261,1,19,141,3,,,New Mexico
1979,8,218,Robert Brewer,G,,0,0,0,,,,,,,,,,,,,,,,Temple
1979,9,222,James Folston,TE,,0,0,0,,,,,,,,,,,,,,,,Cameron
1979,9,229,Joe Robinson,T,,0,0,0,,,,,,,,,,,,,,,,Ohio St.
1979,10,251,Mike Dupree,LB,,0,0,0,,,,,,,,,,,,,,,,Florida
1979,10,260,Gerald Jackson,DB,1979,0,0,0,1,16,,,,,,,,,,,,1,,Mississippi St.
1979,10,268,Larry Willis,WR,,0,0,0,,,,,,,,,,,,,,,,Alcorn St.
1979,11,277,Stan Rome,WR,1982,0,0,0,3,42,,,,,,1,-5,0,22,286,1,,,Clemson
1979,12,305,Michael Forrest,RB,,0,0,0,,,,,,,,,,,,,,,,Arkansas
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1978,1,2,Art Still,DE,1989,0,4,12,76,167,,,,,,,,,,,,1,48.5,Kentucky
1978,2,29,Sylvester Hicks,DE,1981,0,0,2,14,43,,,,,,,,,,,,,,Tennessee St.
1978,3,58,Gary Spani,LB,1986,0,0,8,49,124,,,,,,,,,,,,2,5.0,Kansas St.
1978,4,85,Danny Johnson,LB,1978,0,0,0,0,3,,,,,,,,,,,,,,Tennessee St.
1978,4,104,Pete Woods,QB,,0,0,0,,,,,,,,,,,,,,,,Missouri
1978,5,112,Jerrold McRae,WR,1979,0,0,0,0,9,,,,,,,,,1,-2,0,,,Tennessee St.
1978,5,118,Dwight Carey,DT,,0,0,0,,,,,,,,,,,,,,,,Texas-Arlington
1978,5,134,Robert Woods,WR,1979,0,0,0,1,4,,,,,,2,4,0,6,96,2,,,Grambling St.
1978,7,168,Ricky Odom,DB,1979,0,0,0,4,14,,,,,,,,,,,,2,,USC
1978,7,184,Bill Kellar,WR,1978,0,0,0,0,5,,,,,,,,,,,,,,Stanford
1978,8,195,John Henry White,RB,,0,0,0,,,,,,,,,,,,,,,,Louisiana Tech
1978,9,224,Larry D. Brown,T,1979,0,0,0,0,5,,,,,,,,,,,,,,Miami (FL)
1978,10,251,Earl Bryant,DE,,0,0,0,,,,,,,,,,,,,,,,Jackson St.
1978,11,280,Ray Milo,DB,1978,0,0,0,0,1,,,,,,,,,,,,,,New Mexico St.
1978,12,310,Willie Brock,C,1978,0,0,0,0,4,,,,,,,,,,,,,,Colorado
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1977,1,10,Gary Green,DB,1985,0,4,9,63,132,,,,,,,,,,,,33,3.0,Baylor
1977,2,37,Tony Reed,RB,1981,0,0,4,33,71,0,1,0,0,1,581,2340,8,172,1699,2,,,Colorado
1977,3,67,Tom Howard,LB,1985,0,0,6,44,113,,,,,,,,,,,,7,4.0,Texas Tech
1977,4,92,Mark Bailey,RB,1978,0,0,0,6,27,,,,,,149,564,2,22,219,1,,,Long Beach St.
1977,4,94,Tony Samuels,TE,1980,0,0,1,12,56,,,,,,,,,33,419,2,,,Bethune-Cookman
1977,4,95,Darius Helton,G,1977,0,0,0,0,6,,,,,,,,,,,,,,North Carolina Central
1977,4,104,Eric Harris,DB,1985,0,0,4,28,71,,,,,,,,,,,,21,0.5,Memphis
1977,6,150,Rick Burleson,DE,,0,0,0,,,,,,,,,,,,,,,,Texas
1977,6,167,Andre Herrera,RB,,0,0,0,,,,,,,,,,,,,,,,Southern Illinois
1977,7,177,Chris Golub,DB,1977,0,0,0,0,1,,,,,,,,,,,,,,Kansas
1977,8,204,Ron Olsonoski,LB,,0,0,0,,,,,,,,,,,,,,,,St. Thomas
1977,8,215,Waddell Smith,WR,1984,0,0,0,0,2,,,,,,1,-5,0,1,7,0,,,Kansas
1977,9,226,Derrick Glanton,DE,,0,0,0,,,,,,,,,,,,,,,,Bishop
1977,9,235,Dave Green,T,,0,0,0,,,,,,,,,,,,,,,,New Mexico
1977,10,261,Mark Vitali,QB,,0,0,0,,,,,,,,,,,,,,,,Purdue
1977,11,288,Maurice Mitchell,WR,,0,0,0,,,,,,,,,,,,,,,,Northern Michigan
1977,12,318,Raymond Burks,LB,1977,0,0,0,1,13,,,,,,1,51,0,,,,,,UCLA
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1976,1,14,Rod Walters,G,1980,0,0,0,8,55,,,,,,,,,,,,,,Iowa
1976,2,41,Cliff Frazier,DT,1977,0,0,0,1,14,,,,,,,,,,,,,,UCLA
1976,3,63,Keith Simons,DT,1979,0,0,1,7,49,,,,,,,,,,,,,,Minnesota
1976,3,74,Gary Barbaro,DB,1982,0,3,7,51,101,,,,,,,,,,,,39,,Nicholls St.
1976,3,79,Henry Marshall,WR,1987,0,0,10,53,165,0,3,0,0,1,24,257,2,416,6545,33,,,Missouri
1976,5,137,Willie Lee,DT,1977,0,0,1,7,28,,,,,,,,,,,,,,Bethune-Cookman
1976,5,144,Jimbo Elrod,LB,1979,0,0,0,3,40,,,,,,,,,,,,1,,Oklahoma
1976,6,166,Steve Taylor,DB,1976,0,0,0,1,14,,,,,,,,,,,,,,Kansas
1976,6,167,Bob Gregolunas,LB,,0,0,0,,,,,,,,,,,,,,,,Northern Illinois
1976,6,172,Calvin Harper,T,,0,0,0,,,,,,,,,,,,,,,,Illinois St.
1976,7,196,Rod Wellington,RB,,0,0,0,,,,,,,,,,,,,,,,Iowa
1976,8,222,Orrin Olsen,C,1976,0,0,0,1,14,,,,,,,,,,,,,,BYU
1976,9,249,Tim Collier,DB,1983,0,0,1,22,94,,,,,,,,,,,,15,,Texas A&M-Commerce
1976,10,277,Whitney Paul,LB,1986,0,0,9,50,155,,,,,,,,,,,,11,24.5,Colorado
1976,11,304,Bob Squires,TE,,0,0,0,,,,,,,,,,,,,,,,Hastings
1976,12,331,Harold Porter,WR,,0,0,0,,,,,,,,,,,,,,,,La-Lafayette
1976,13,361,Joe Bruner,QB,,0,0,0,,,,,,,,,,,,,,,,La-Monroe
1976,14,388,Rick Thurman,T,,0,0,0,,,,,,,,,,,,,,,,Texas
1976,15,415,Dave Rozumek,LB,1979,0,0,1,10,45,,,,,,,,,,,,2,,New Hampshire
1976,16,445,Dennis Anderson,DB,,0,0,0,,,,,,,,,,,,,,,,Arizona
1976,17,472,Pat McNeil,RB,1977,0,0,0,1,13,,,,,,8,26,0,2,33,0,,,Baylor
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1975,2,34,Elmore Stephens,TE,,0,0,0,,,,,,,,,,,,,,,,Kentucky
1975,3,59,Cornelius Walker,DT,,0,0,0,,,,,,,,,,,,,,,,Rice
1975,6,137,Morris LaGrand,RB,1975,0,0,0,0,13,,,,,,13,38,1,1,-1,0,,,Tampa
1975,6,139,Dave Wasick,LB,,0,0,0,,,,,,,,,,,,,,,,San Jose St.
1975,8,189,Wayne Hoffman,TE,,0,0,0,,,,,,,,,,,,,,,,Oklahoma
1975,11,268,Dale Hegland,G,,0,0,0,,,,,,,,,,,,,,,,Minnesota
1975,12,293,James Rackley,RB,,0,0,0,,,,,,,,,,,,,,,,Florida A&M
1975,13,318,John Snider,LB,,0,0,0,,,,,,,,,,,,,,,,Stanford
1975,14,346,Gene Moshier,G,,0,0,0,,,,,,,,,,,,,,,,Vanderbilt
1975,16,396,Mark Petersen,DE,,0,0,0,,,,,,,,,,,,,,,,Illinois
1975,17,424,Mike Bulino,DB,,0,0,0,,,,,,,,,,,,,,,,Pittsburgh
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1974,1,16,Woody Green,RB,1976,0,0,3,16,28,,,,,,375,1442,9,58,562,2,,,Arizona St.
1974,2,41,Charlie Getty,T,1983,0,0,7,47,134,,,,,,,,,1,-5,0,,,Penn St.
1974,3,66,David Jaynes,QB,1974,0,0,0,0,2,0,2,0,0,1,1,0,0,,,,,,Kansas
1974,4,94,Matt Herkenhoff,T,1985,0,0,9,51,125,,,,,,,,,,,,,,Minnesota
1974,6,131,Jay Washington,RB,,0,0,0,,,,,,,,,,,,,,,,Clemson
1974,7,172,LeRoy Hegge,DE,,0,0,0,,,,,,,,,,,,,,,,So. Dakota-Springfield
1974,9,222,Jim Jennings,RB,,0,0,0,,,,,,,,,,,,,,,,Rutgers
1974,10,250,Tom Condon,G,1985,0,0,10,45,148,,,,,,,,,,,,,,Boston Col.
1974,11,275,Bob Thornbladh,LB,1974,0,0,0,1,14,,,,,,,,,,,,,,Michigan
1974,12,300,Carl Brown,WR,,0,0,0,,,,,,,,,,,,,,,,West Texas A&M
1974,13,328,Norm Romagnoli,LB,,0,0,0,,,,,,,,,,,,,,,,Kentucky St.
1974,14,353,Frank Pomarico,G,,0,0,0,,,,,,,,,,,,,,,,Notre Dame
1974,15,378,Lem Burnham,DE,1979,0,0,0,5,45,,,,,,,,,,,,,,U.S. International
1974,16,405,Barry Beers,G,,0,0,0,,,,,,,,,,,,,,,,William & Mary
1974,17,431,David Langner,DB,,0,0,0,,,,,,,,,,,,,,,,Auburn
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1973,2,27,Gary Butler,TE,1977,0,0,0,2,25,,,,,,2,10,0,9,145,2,,,Rice
1973,3,72,Paul Krause,T,,0,0,0,,,,,,,,,,,,,,,,Central Michigan
1973,4,89,John Lohmeyer,DT,1977,0,0,2,13,41,,,,,,,,,,,,,,Emporia St.
1973,5,120,Fred Grambau,DE,,0,0,0,,,,,,,,,,,,,,,,Michigan
1973,6,145,Doug Jones,DB,1979,0,0,3,15,68,,,,,,,,,,,,6,,Cal State-Northridge
1973,7,173,Donn Smith,T,,0,0,0,,,,,,,,,,,,,,,,Purdue
1973,8,197,Al Palewicz,LB,1977,0,0,0,6,50,,,,,,,,,,,,,,Miami (FL)
1973,9,223,Bill Story,T,1975,0,0,0,1,14,,,,,,,,,,,,,,Southern Illinois
1973,10,251,Willie Osley,DB,1974,0,0,0,4,10,,,,,,,,,,,,,,Illinois
1973,11,276,Monroe Eley,RB,,0,0,0,,,,,,,,,,,,,,,,Arizona St.
1973,12,301,Tom Ramsey,DT,,0,0,0,,,,,,,,,,,,,,,,Northern Arizona
1973,13,329,Paul Metallo,DB,,0,0,0,,,,,,,,,,,,,,,,Massachusetts
1973,14,354,Albert White,WR,,0,0,0,,,,,,,,,,,,,,,,Fort Valley St.
1973,16,407,Wilbur Grooms,LB,,0,0,0,,,,,,,,,,,,,,,,Tampa
1973,17,431,Clayton Korver,TE,,0,0,0,,,,,,,,,,,,,,,,SMU
